"","Basin","Year","Transect","Interval","Lat_M","Lon_M","NperHa"
"3635","CB",2016,57975,29,42.1164,-81.062,68007
"3636","CB",2016,57975,30,42.1248,-81.0663,71359
"3637","CB",2016,57975,31,42.1333,-81.0704,67614
"3638","CB",2016,57975,32,42.1422,-81.0749,72075
"3639","CB",2016,57975,33,42.1501,-81.0789,70182
"3640","CB",2016,57975,34,42.1556,-81.0815,80147
"3641","CB",2016,57975,35,42.167,-81.0872,89766
"3642","CB",2016,57975,36,42.1754,-81.0914,78522
"3643","CB",2016,57975,37,42.1837,-81.0961,71153
"3644","CB",2016,57975,38,42.192,-81.1006,85935
"3645","CB",2016,57975,39,42.2004,-81.1051,80858
"3646","CB",2016,57975,40,42.2087,-81.1097,81889
"3647","CB",2016,57975,41,42.217,-81.1144,80205
"3648","CB",2016,57975,42,42.2254,-81.1187,78241
"3649","CB",2016,57975,43,42.2338,-81.123,56392
"3650","CB",2016,57975,44,42.2422,-81.1271,73906
"3651","CB",2016,57975,45,42.2506,-81.1314,80969
"3652","CB",2016,57975,46,42.2591,-81.1355,82248
"3653","CB",2016,57975,47,42.2675,-81.1396,93947
"3654","CB",2016,57975,48,42.276,-81.1437,117237
"3655","CB",2016,57975,49,42.2844,-81.1479,122560
"3656","CB",2016,57975,50,42.2928,-81.1522,112983
"3657","CB",2016,57975,51,42.3012,-81.1567,93824
"3658","CB",2016,57975,52,42.3096,-81.1611,95013
"3659","CB",2016,57975,53,42.318,-81.1654,97109
"3660","CB",2016,57975,54,42.3264,-81.1697,84974
"3661","CB",2016,57975,55,42.3348,-81.174,88339
"3662","CB",2016,57975,56,42.3432,-81.1784,90064
"3663","CB",2016,57975,57,42.3516,-81.1826,95205
"3664","CB",2016,57975,58,42.36,-81.1868,94082
"3665","CB",2016,57975,59,42.3685,-81.191,92544
"3666","CB",2016,57975,60,42.3769,-81.1952,104137
"3667","CB",2016,57975,61,42.3854,-81.1993,48720
"3668","CB",2016,57975,62,42.3939,-81.2032,93598
"3669","CB",2016,57975,63,42.4023,-81.2074,95963
"3670","CB",2016,57975,64,42.4107,-81.2116,101917
"3671","CB",2016,57975,65,42.4192,-81.2158,113783
"3672","CB",2016,57975,66,42.4276,-81.22,128449
"3673","CB",2016,57975,67,42.4361,-81.2241,124956
"3674","CB",2016,57975,68,42.4445,-81.2282,131650
"3675","CB",2016,57975,69,42.4529,-81.2326,100460
"3676","CB",2016,57975,70,42.4614,-81.2367,89034
"3677","CB",2016,57975,71,42.4698,-81.2408,73110
"3678","CB",2016,57975,72,42.4783,-81.2449,70446
"3679","CB",2016,57975,73,42.4867,-81.2493,65401
"3680","CB",2016,57975,74,42.495,-81.2538,62832
"3681","CB",2016,57975,75,42.5017,-81.2572,30383
"3682","CB",2017,57350,1,42.1469,-82.262,1177
"3683","CB",2017,57350,2,42.1426,-82.2604,2250
"3684","CB",2017,57350,3,42.1383,-82.2585,1986
"3685","CB",2017,57350,4,42.1341,-82.2565,1584
"3686","CB",2017,57350,5,42.1298,-82.2547,1540
"3687","CB",2017,57350,6,42.1256,-82.2525,2308
"3688","CB",2017,57350,7,42.1213,-82.2505,2991
"3689","CB",2017,57350,8,42.1172,-82.248,4998
"3690","CB",2017,57350,9,42.113,-82.246,8973
"3691","CB",2017,57350,10,42.1088,-82.2437,5712
"3692","CB",2017,57350,11,42.1046,-82.2417,4486
"3693","CB",2017,57350,12,42.1003,-82.2398,4669
"3694","CB",2017,57350,13,42.096,-82.2381,7540
"3695","CB",2017,57350,14,42.0917,-82.2362,16951
"3696","CB",2017,57350,15,42.0874,-82.2344,16253
"3697","CB",2017,57350,16,42.0832,-82.2324,6747
"3698","CB",2017,57350,17,42.0789,-82.2305,7138
"3699","CB",2017,57350,18,42.0747,-82.2283,7071
"3700","CB",2017,57350,19,42.0705,-82.2265,7815
"3701","CB",2017,57350,20,42.0663,-82.2244,5723
"3702","CB",2017,57350,21,42.062,-82.2224,13859
"3703","CB",2017,57350,22,42.0579,-82.2202,7973
"3704","CB",2017,57350,23,42.0537,-82.2181,7405
"3705","CB",2017,57350,24,42.0493,-82.216,7101
"3706","CB",2017,57350,25,42.0452,-82.2142,7259
"3707","CB",2017,57350,26,42.0409,-82.2122,7124
"3708","CB",2017,57350,27,42.0367,-82.2102,7011
"3709","CB",2017,57350,28,42.0325,-82.2081,5252
"3710","CB",2017,57350,29,42.0282,-82.2065,5016
"3711","CB",2017,57350,30,42.024,-82.2045,4375
"3712","CB",2017,57350,31,42.0197,-82.2025,4963
"3713","CB",2017,57350,32,42.0155,-82.2004,3752
"3714","CB",2017,57350,33,42.0113,-82.1983,4900
"3715","CB",2017,57350,34,42.0071,-82.1963,8314
"3716","CB",2017,57350,35,42.0028,-82.1943,11151
"3717","CB",2017,57350,36,41.9987,-82.1923,4433
"3718","CB",2017,57350,37,41.9943,-82.1905,6551
"3719","CB",2017,57350,38,41.9902,-82.1883,4476
"3720","CB",2017,57350,39,41.9859,-82.1864,6920
"3721","CB",2017,57350,40,41.9816,-82.1845,3550
"3722","CB",2017,57350,41,41.9773,-82.1825,4313
"3723","CB",2017,57350,42,41.973,-82.1807,3989
"3724","CB",2017,57350,43,41.9688,-82.1786,6185
"3725","CB",2017,57350,44,41.9647,-82.1766,7984
"3726","CB",2017,57350,45,41.9604,-82.1745,10509
"3727","CB",2017,57350,46,41.9562,-82.1724,7170
"3728","CB",2017,57350,47,41.952,-82.1704,6051
"3729","CB",2017,57350,48,41.9477,-82.1683,7693
"3730","CB",2017,57350,49,41.9434,-82.1665,7872
"3731","CB",2017,57350,50,41.9392,-82.1646,7059
"3732","CB",2017,57350,51,41.9352,-82.162,5615
"3733","CB",2017,57350,52,41.9309,-82.1602,5292
"3734","CB",2017,57350,53,41.9265,-82.1589,3476
"3735","CB",2017,57350,54,41.9222,-82.1569,2011
"3736","CB",2017,57350,55,41.9179,-82.1552,5789
"3737","CB",2017,57350,56,41.9136,-82.1533,4889
"3738","CB",2017,57350,57,41.9095,-82.151,6158
"3739","CB",2017,57350,58,41.9053,-82.1488,13675
"3740","CB",2017,57350,59,41.901,-82.1468,12241
"3741","CB",2017,57350,60,41.8969,-82.1446,13969
"3742","CB",2017,57350,61,41.8927,-82.1426,9436
"3743","CB",2017,57350,62,41.8885,-82.1404,11651
"3744","CB",2017,57350,63,41.8842,-82.1385,11182
"3745","CB",2017,57350,64,41.88,-82.1365,11078
"3746","CB",2017,57350,65,41.8757,-82.1348,9790
"3747","CB",2017,57350,66,41.8714,-82.1329,8293
"3748","CB",2017,57350,67,41.8671,-82.1311,9143
"3749","CB",2017,57350,68,41.8628,-82.1291,6445
"3750","CB",2017,57350,69,41.8585,-82.1273,5250
"3751","CB",2017,57350,70,41.8544,-82.1251,14545
"3752","CB",2017,57350,71,41.8502,-82.1232,17432
"3753","CB",2017,57350,72,41.8459,-82.1212,14169
"3754","CB",2017,57350,73,41.8417,-82.1191,13059
"3755","CB",2017,57350,74,41.8375,-82.117,11270
"3756","CB",2017,57350,75,41.8332,-82.115,12331
"3757","CB",2017,57350,76,41.829,-82.1129,11241
"3758","CB",2017,57350,77,41.8248,-82.1108,11571
"3759","CB",2017,57350,78,41.8206,-82.109,13842
"3760","CB",2017,57350,79,41.8162,-82.1072,14416
"3761","CB",2017,57350,80,41.812,-82.1051,14456
"3762","CB",2017,57350,81,41.8077,-82.1031,15866
"3763","CB",2017,57350,82,41.8035,-82.1012,19020
"3764","CB",2017,57350,83,41.7993,-82.0991,14214
"3765","CB",2017,57350,84,41.795,-82.0972,13892
"3766","CB",2017,57350,85,41.7908,-82.095,9990
"3767","CB",2017,57350,86,41.7866,-82.0933,8379
"3768","CB",2017,57350,87,41.7823,-82.0912,5889
"3769","CB",2017,57350,88,41.778,-82.0893,4456
"3770","CB",2017,57350,89,41.7738,-82.0873,5407
"3771","CB",2017,57350,90,41.7696,-82.0854,5375
"3772","CB",2017,57350,91,41.7653,-82.0833,5343
"3773","CB",2017,57350,92,41.7611,-82.0812,7464
"3774","CB",2017,57350,93,41.7568,-82.0793,6032
"3775","CB",2017,57350,94,41.7526,-82.0772,8283
"3776","CB",2017,57350,95,41.7482,-82.0755,7200
"3777","CB",2017,57350,96,41.7441,-82.0734,9359
"3778","CB",2017,57350,97,41.7398,-82.0715,10170
"3779","CB",2017,57350,98,41.7356,-82.0694,12325
"3780","CB",2017,57350,99,41.7314,-82.0673,14587
"3781","CB",2017,57350,100,41.7272,-82.0652,15558
"3782","CB",2017,57350,101,41.7229,-82.0633,15999
"3783","CB",2017,57350,102,41.7187,-82.0614,15625
"3784","CB",2017,57350,103,41.7144,-82.0594,15219
"3785","CB",2017,57350,104,41.7102,-82.0574,11064
"3786","CB",2017,57350,105,41.706,-82.0554,7162
"3787","CB",2017,57350,106,41.7018,-82.0534,7261
"3788","CB",2017,57350,107,41.6974,-82.0517,8448
"3789","CB",2017,57350,108,41.6932,-82.0497,7296
"3790","CB",2017,57350,109,41.6889,-82.0478,6530
"3791","CB",2017,57350,110,41.6846,-82.0457,8586
"3792","CB",2017,57350,111,41.6805,-82.0438,4550
"3793","CB",2017,57350,112,41.6762,-82.0418,8919
"3794","CB",2017,57350,113,41.672,-82.0397,10425
"3795","CB",2017,57350,114,41.6678,-82.0376,8541
"3796","CB",2017,57350,115,41.6635,-82.0357,10812
"3797","CB",2017,57350,116,41.6593,-82.0337,6811
"3798","CB",2017,57350,117,41.6551,-82.0318,7496
"3799","CB",2017,57350,118,41.6508,-82.0298,7371
"3800","CB",2017,57350,119,41.6466,-82.0278,9158
"3801","CB",2017,57350,120,41.6423,-82.026,9864
"3802","CB",2017,57350,121,41.638,-82.024,10094
"3803","CB",2017,57350,122,41.6338,-82.0219,8595
"3804","CB",2017,57350,123,41.6296,-82.0199,9592
"3805","CB",2017,57350,124,41.6253,-82.018,6778
"3806","CB",2017,57350,125,41.6211,-82.0161,8899
"3807","CB",2017,57350,126,41.6169,-82.0139,7484
"3808","CB",2017,57350,127,41.6126,-82.012,10149
"3809","CB",2017,57350,128,41.6084,-82.0101,12305
"3810","CB",2017,57350,129,41.6042,-82.0079,13322
"3811","CB",2017,57350,130,41.6,-82.0058,15704
"3812","CB",2017,57350,131,41.5957,-82.0039,10403
"3813","CB",2017,57350,132,41.5915,-82.0018,12770
"3814","CB",2017,57350,133,41.5872,-81.9999,8878
"3815","CB",2017,57350,134,41.5829,-81.9981,11464
"3816","CB",2017,57350,135,41.5788,-81.996,8506
"3817","CB",2017,57350,136,41.5744,-81.9943,13717
"3818","CB",2017,57350,137,41.5702,-81.9922,15517
"3819","CB",2017,57350,138,41.566,-81.9902,10188
"3820","CB",2017,57350,139,41.5617,-81.9884,6543
"3821","CB",2017,57350,140,41.5575,-81.9864,9458
"3822","CB",2017,57350,141,41.5532,-81.9843,7042
"3823","CB",2017,57350,142,41.549,-81.9825,4979
"3824","CB",2017,57350,143,41.5447,-81.9805,6295
"3825","CB",2017,57350,144,41.5405,-81.9787,4731
"3826","CB",2017,57350,145,41.5362,-81.9767,4432
"3827","CB",2017,57350,146,41.532,-81.9748,5656
"3828","CB",2017,57350,147,41.5278,-81.9727,5302
"3829","CB",2017,57350,148,41.5255,-81.9716,6937
"3830","CB",2017,57475,1,42.2264,-82.096,2278
"3831","CB",2017,57475,2,42.2222,-82.0938,826
"3832","CB",2017,57475,3,42.218,-82.0916,685
"3833","CB",2017,57475,4,42.2139,-82.0894,195
"3834","CB",2017,57475,5,42.2097,-82.0873,1686
"3835","CB",2017,57475,6,42.2054,-82.0852,1314
"3836","CB",2017,57475,7,42.2012,-82.0831,751
"3837","CB",2017,57475,8,42.197,-82.081,1180
"3838","CB",2017,57475,9,42.1928,-82.0787,2328
"3839","CB",2017,57475,10,42.1887,-82.0765,5844
"3840","CB",2017,57475,11,42.1845,-82.0742,2005
"3841","CB",2017,57475,12,42.1803,-82.072,1991
"3842","CB",2017,57475,13,42.1761,-82.0698,2485
"3843","CB",2017,57475,14,42.1719,-82.0677,7147
"3844","CB",2017,57475,15,42.1677,-82.0656,9902
"3845","CB",2017,57475,16,42.1635,-82.0636,8843
"3846","CB",2017,57475,17,42.1593,-82.0615,9612
"3847","CB",2017,57475,18,42.1551,-82.0592,8160
"3848","CB",2017,57475,19,42.1509,-82.057,8915
"3849","CB",2017,57475,20,42.1467,-82.0549,5608
"3850","CB",2017,57475,21,42.1425,-82.0528,8912
"3851","CB",2017,57475,22,42.1383,-82.0506,9384
"3852","CB",2017,57475,23,42.1341,-82.0485,9877
"3853","CB",2017,57475,24,42.1299,-82.0463,8738
"3854","CB",2017,57475,25,42.1257,-82.044,7836
"3855","CB",2017,57475,26,42.1215,-82.0419,5652
"3856","CB",2017,57475,27,42.1173,-82.0398,12507
"3857","CB",2017,57475,28,42.1131,-82.0376,14262
"3858","CB",2017,57475,29,42.1089,-82.0355,13643
"3859","CB",2017,57475,30,42.1048,-82.0333,12332
"3860","CB",2017,57475,31,42.1006,-82.031,16275
"3861","CB",2017,57475,32,42.0964,-82.0288,9388
"3862","CB",2017,57475,33,42.0922,-82.0266,11645
"3863","CB",2017,57475,34,42.088,-82.0246,10143
"3864","CB",2017,57475,35,42.0838,-82.0224,8928
"3865","CB",2017,57475,36,42.0796,-82.0202,7179
"3866","CB",2017,57475,37,42.0754,-82.0181,7592
"3867","CB",2017,57475,38,42.0712,-82.0159,5968
"3868","CB",2017,57475,39,42.067,-82.0139,4165
"3869","CB",2017,57475,40,42.0628,-82.0118,59687
"3870","CB",2017,57475,41,42.0586,-82.0095,57971
"3871","CB",2017,57475,42,42.0544,-82.0073,28980
"3872","CB",2017,57475,43,42.0502,-82.0051,17433
"3873","CB",2017,57475,44,42.046,-82.0029,15631
"3874","CB",2017,57475,45,42.0418,-82.0009,7397
"3875","CB",2017,57475,46,42.0376,-81.9987,7145
"3876","CB",2017,57475,47,42.0334,-81.9965,6396
"3877","CB",2017,57475,48,42.0292,-81.9944,6173
"3878","CB",2017,57475,49,42.025,-81.9923,5016
"3879","CB",2017,57475,50,42.0208,-81.9901,5485
"3880","CB",2017,57475,51,42.0166,-81.988,6337
"3881","CB",2017,57475,52,42.0125,-81.9857,2810
"3882","CB",2017,57475,53,42.0083,-81.9834,5363
"3883","CB",2017,57475,54,42.0041,-81.9814,4250
"3884","CB",2017,57475,55,41.9999,-81.9793,4970
"3885","CB",2017,57475,56,41.9956,-81.9773,5190
"3886","CB",2017,57475,57,41.9914,-81.9751,7576
"3887","CB",2017,57475,58,41.9873,-81.9729,6674
"3888","CB",2017,57475,59,41.9831,-81.9708,8810
"3889","CB",2017,57475,60,41.9789,-81.9686,7228
"3890","CB",2017,57475,61,41.9747,-81.9665,5760
"3891","CB",2017,57475,62,41.9705,-81.9642,5821
"3892","CB",2017,57475,63,41.9663,-81.962,7372
"3893","CB",2017,57475,64,41.9621,-81.9599,5931
"3894","CB",2017,57475,65,41.9579,-81.9576,7623
"3895","CB",2017,57475,66,41.9537,-81.9555,6973
"3896","CB",2017,57475,67,41.9495,-81.9534,5984
"3897","CB",2017,57475,68,41.9453,-81.9514,5919
"3898","CB",2017,57475,69,41.9411,-81.9492,5059
"3899","CB",2017,57475,70,41.937,-81.947,7605
"3900","CB",2017,57475,71,41.9328,-81.9448,6453
"3901","CB",2017,57475,72,41.9286,-81.9427,7285
"3902","CB",2017,57475,73,41.9244,-81.9405,6787
"3903","CB",2017,57475,74,41.9201,-81.9384,8811
"3904","CB",2017,57475,75,41.9159,-81.9363,8288
"3905","CB",2017,57475,76,41.9117,-81.9342,6364
"3906","CB",2017,57475,77,41.9076,-81.932,8072
"3907","CB",2017,57475,78,41.9034,-81.9298,6935
"3908","CB",2017,57475,79,41.8992,-81.9277,6863
"3909","CB",2017,57475,80,41.895,-81.9255,7240
"3910","CB",2017,57475,81,41.8908,-81.9234,7584
"3911","CB",2017,57475,82,41.8866,-81.9212,6616
"3912","CB",2017,57475,83,41.8824,-81.9191,4692
"3913","CB",2017,57475,84,41.8782,-81.9169,4720
"3914","CB",2017,57475,85,41.874,-81.9148,7532
"3915","CB",2017,57475,86,41.8698,-81.9126,6709
"3916","CB",2017,57475,87,41.8656,-81.9105,6262
"3917","CB",2017,57475,88,41.8614,-81.9084,4754
"3918","CB",2017,57475,89,41.8572,-81.9062,6317
"3919","CB",2017,57475,90,41.853,-81.9041,6488
"3920","CB",2017,57475,91,41.8488,-81.902,8153
"3921","CB",2017,57475,92,41.8446,-81.8999,6419
"3922","CB",2017,57475,93,41.8404,-81.8978,6916
"3923","CB",2017,57475,94,41.8362,-81.8956,7012
"3924","CB",2017,57475,95,41.832,-81.8934,6786
"3925","CB",2017,57475,96,41.8278,-81.8912,6943
"3926","CB",2017,57475,97,41.8236,-81.8891,6661
"3927","CB",2017,57475,98,41.8194,-81.8869,7959
"3928","CB",2017,57475,99,41.8152,-81.8848,7907
"3929","CB",2017,57475,100,41.811,-81.8826,6288
"3930","CB",2017,57475,101,41.8068,-81.8805,9444
"3931","CB",2017,57475,102,41.8026,-81.8784,8511
"3932","CB",2017,57475,103,41.7985,-81.8762,9873
"3933","CB",2017,57475,104,41.7931,-81.8717,10076
"3934","CB",2017,57475,105,41.7905,-81.871,9914
"3935","CB",2017,57475,106,41.7863,-81.8689,10014
"3936","CB",2017,57475,107,41.782,-81.867,10284
"3937","CB",2017,57475,108,41.7786,-81.8654,9573
"3938","CB",2017,57475,109,41.7737,-81.8628,11580
"3939","CB",2017,57475,110,41.7696,-81.8604,10165
"3940","CB",2017,57475,111,41.7655,-81.858,10551
"3941","CB",2017,57475,112,41.7613,-81.8558,10530
"3942","CB",2017,57475,113,41.757,-81.8538,9573
"3943","CB",2017,57475,114,41.7528,-81.8519,9231
"3944","CB",2017,57475,115,41.7485,-81.8501,9079
"3945","CB",2017,57475,116,41.7443,-81.8481,10505
"3946","CB",2017,57475,117,41.7398,-81.8459,9336
"3947","CB",2017,57475,118,41.736,-81.8435,10211
"3948","CB",2017,57475,119,41.7316,-81.8422,10825
"3949","CB",2017,57475,120,41.7273,-81.8402,11150
"3950","CB",2017,57475,121,41.7227,-81.8379,9450
"3951","CB",2017,57475,122,41.72,-81.8362,7699
"3952","CB",2017,57475,123,41.7148,-81.8339,6700
"3953","CB",2017,57475,124,41.7106,-81.8319,5619
"3954","CB",2017,57475,125,41.7064,-81.8297,6190
"3955","CB",2017,57475,126,41.7022,-81.8276,6705
"3956","CB",2017,57475,127,41.698,-81.8255,5077
"3957","CB",2017,57475,128,41.6937,-81.8234,5541
"3958","CB",2017,57475,129,41.6895,-81.8215,4886
"3959","CB",2017,57475,130,41.6852,-81.8196,7676
"3960","CB",2017,57475,131,41.681,-81.8176,4787
"3961","CB",2017,57475,132,41.6768,-81.8155,5223
"3962","CB",2017,57475,133,41.6725,-81.8135,6930
"3963","CB",2017,57475,134,41.6678,-81.811,6265
"3964","CB",2017,57475,135,41.6643,-81.8088,3801
"3965","CB",2017,57475,136,41.66,-81.8073,7616
"3966","CB",2017,57475,137,41.6557,-81.8053,8810
"3967","CB",2017,57475,138,41.6508,-81.8035,11783
"3968","CB",2017,57475,139,41.6482,-81.8014,7115
"3969","CB",2017,57475,140,41.6432,-81.7994,9723
"3970","CB",2017,57475,141,41.639,-81.7974,16383
"3971","CB",2017,57475,142,41.6347,-81.7955,23357
"3972","CB",2017,57475,143,41.6305,-81.7934,35450
"3973","CB",2017,57475,144,41.6263,-81.7915,6048
"3974","CB",2017,57475,145,41.622,-81.7896,8469
"3975","CB",2017,57475,146,41.6177,-81.7879,2077
"3976","CB",2017,57475,147,41.6134,-81.786,2376
"3977","CB",2017,57475,148,41.6091,-81.7841,3485
"3978","CB",2017,57475,149,41.6049,-81.7823,2116
"3979","CB",2017,57475,150,41.6006,-81.7804,3093
"3980","CB",2017,57475,151,41.5963,-81.7785,3375
"3981","CB",2017,57475,152,41.5921,-81.7766,1481
"3982","CB",2017,57475,153,41.5878,-81.7747,1159
"3983","CB",2017,57475,154,41.5835,-81.7728,1385
"3984","CB",2017,57475,155,41.5792,-81.771,615
"3985","CB",2017,57475,156,41.575,-81.769,1624
"3986","CB",2017,57475,157,41.5707,-81.7671,831
"3987","CB",2017,57475,158,41.5675,-81.7657,2063
"3988","CB",2017,57600,1,41.6283,-81.5419,420
"3989","CB",2017,57600,2,41.6325,-81.544,754
"3990","CB",2017,57600,3,41.6369,-81.5454,1831
"3991","CB",2017,57600,4,41.6411,-81.5475,531
"3992","CB",2017,57600,5,41.6453,-81.5495,782
"3993","CB",2017,57600,6,41.6496,-81.5513,366
"3994","CB",2017,57600,7,41.6539,-81.5532,196
"3995","CB",2017,57600,8,41.6581,-81.5551,1238
"3996","CB",2017,57600,9,41.6624,-81.5572,1953
"3997","CB",2017,57600,10,41.6665,-81.5595,846
"3998","CB",2017,57600,11,41.6708,-81.5615,1779
"3999","CB",2017,57600,12,41.675,-81.5637,2774
"4000","CB",2017,57600,13,41.6792,-81.5656,3326
"4001","CB",2017,57600,14,41.6834,-81.5675,4064
"4002","CB",2017,57600,15,41.6877,-81.5697,3311
"4003","CB",2017,57600,16,41.6919,-81.5717,11874
"4004","CB",2017,57600,17,41.6962,-81.5736,38586
"4005","CB",2017,57600,18,41.7005,-81.5755,43540
"4006","CB",2017,57600,19,41.7047,-81.5771,37796
"4007","CB",2017,57600,20,41.709,-81.5792,36579
"4008","CB",2017,57600,21,41.7132,-81.5811,52533
"4009","CB",2017,57600,22,41.7174,-81.583,65294
"4010","CB",2017,57600,23,41.7217,-81.5851,48165
"4011","CB",2017,57600,24,41.7259,-81.5871,36608
"4012","CB",2017,57600,25,41.7302,-81.5891,24109
"4013","CB",2017,57600,26,41.7345,-81.5911,23575
"4014","CB",2017,57600,27,41.7387,-81.593,22771
"4015","CB",2017,57600,28,41.743,-81.595,21447
"4016","CB",2017,57600,29,41.7472,-81.5969,20741
"4017","CB",2017,57600,30,41.7515,-81.5989,14812
"4018","CB",2017,57600,31,41.7557,-81.6006,9638
"4019","CB",2017,57600,32,41.7599,-81.6027,7147
"4020","CB",2017,57600,33,41.7642,-81.6047,4808
"4021","CB",2017,57600,34,41.7685,-81.6066,5415
"4022","CB",2017,57600,35,41.7727,-81.6085,8519
"4023","CB",2017,57600,36,41.777,-81.6104,7306
"4024","CB",2017,57600,37,41.7813,-81.6124,13145
"4025","CB",2017,57600,38,41.7855,-81.6142,21937
"4026","CB",2017,57600,39,41.7897,-81.6163,16231
"4027","CB",2017,57600,40,41.794,-81.6182,6053
"4028","CB",2017,57600,41,41.7982,-81.6202,4697
"4029","CB",2017,57600,42,41.8024,-81.6222,4718
"4030","CB",2017,57600,43,41.8067,-81.6241,6173
"4031","CB",2017,57600,44,41.8109,-81.6263,6728
"4032","CB",2017,57600,45,41.8152,-81.6281,8127
"4033","CB",2017,57600,46,41.8194,-81.6301,8226
"4034","CB",2017,57600,47,41.8237,-81.6321,11808
"4035","CB",2017,57600,48,41.828,-81.634,9642
"4036","CB",2017,57600,49,41.8321,-81.6361,8220
"4037","CB",2017,57600,50,41.8365,-81.6378,9107
"4038","CB",2017,57600,51,41.8407,-81.6398,9982
"4039","CB",2017,57600,52,41.845,-81.6416,12176
"4040","CB",2017,57600,53,41.8492,-81.6436,15891
"4041","CB",2017,57600,54,41.8535,-81.6456,14362
"4042","CB",2017,57600,55,41.8577,-81.6475,14814
"4043","CB",2017,57600,56,41.862,-81.6495,13332
"4044","CB",2017,57600,57,41.8662,-81.6515,8093
"4045","CB",2017,57600,58,41.8704,-81.6534,8573
"4046","CB",2017,57600,59,41.8742,-81.6551,10822
"4047","CB",2017,57600,60,41.879,-81.6573,10068
"4048","CB",2017,57600,61,41.8832,-81.6595,8517
"4049","CB",2017,57600,62,41.8873,-81.6616,7274
"4050","CB",2017,57600,63,41.8916,-81.6634,8035
"4051","CB",2017,57600,64,41.8959,-81.6654,8150
"4052","CB",2017,57600,65,41.9002,-81.6674,9449
"4053","CB",2017,57600,66,41.9044,-81.6692,7418
"4054","CB",2017,57600,67,41.9086,-81.6714,5517
"4055","CB",2017,57600,68,41.9128,-81.6733,6246
"4056","CB",2017,57600,69,41.9171,-81.6752,6161
"4057","CB",2017,57600,70,41.9214,-81.6773,6463
"4058","CB",2017,57600,71,41.9256,-81.6792,6194
"4059","CB",2017,57600,72,41.9298,-81.6809,7545
"4060","CB",2017,57600,73,41.9341,-81.6828,6415
"4061","CB",2017,57600,74,41.9384,-81.685,4512
"4062","CB",2017,57600,75,41.9427,-81.6869,6205
"4063","CB",2017,57600,76,41.9468,-81.6888,6179
"4064","CB",2017,57600,77,41.9511,-81.6906,5355
"4065","CB",2017,57600,78,41.9554,-81.6926,13120
"4066","CB",2017,57600,79,41.9596,-81.6945,10610
"4067","CB",2017,57600,80,41.9639,-81.6965,11985
"4068","CB",2017,57600,81,41.9682,-81.6985,10834
"4069","CB",2017,57600,82,41.9724,-81.7004,9072
"4070","CB",2017,57600,83,41.9767,-81.7024,10143
"4071","CB",2017,57600,84,41.9809,-81.7043,12851
"4072","CB",2017,57600,85,41.9852,-81.7063,11395
"4073","CB",2017,57600,86,41.9895,-81.7082,11210
"4074","CB",2017,57600,87,41.9937,-81.7102,12405
"4075","CB",2017,57600,88,41.998,-81.7122,11591
