Basin,Year,type,TRANSECT,LAYER,Interval,Lat_M,Lon_M,NperHa
CB,2021,transect,58100,1,11,42.58515828,-80.99568718,1687.343471
CB,2021,transect,58100,1,12,42.58082495,-80.99394868,1385.048746
CB,2021,transect,58100,1,13,42.57655379,-80.99218123,994.313511
CB,2021,transect,58100,1,14,42.57218835,-80.99058554,1020.062483
CB,2021,transect,58100,1,15,42.56791519,-80.9887957,1384.538263
CB,2021,transect,58100,1,16,42.56356268,-80.98718341,1250.768373
CB,2021,transect,58100,1,17,42.55924092,-80.9854153,909.3433627
CB,2021,transect,58100,1,18,42.55494893,-80.98363385,1927.591985
CB,2021,transect,58100,1,19,42.55064736,-80.98193568,2240.791349
CB,2021,transect,58100,1,20,42.54635667,-80.980135,3239.662756
CB,2021,transect,58100,1,21,42.54205587,-80.97826833,4240.16742
CB,2021,transect,58100,1,22,42.53779235,-80.97651895,6197.058069
CB,2021,transect,58100,1,23,42.53351043,-80.97476,2445.441966
CB,2021,transect,58100,1,24,42.52918398,-80.97314047,1297.770221
CB,2021,transect,58100,1,25,42.5248655,-80.97142438,2475.622099
CB,2021,transect,58100,1,26,42.52052664,-80.96975263,4127.931502
CB,2021,transect,58100,1,27,42.5162012,-80.96810239,5497.765624
CB,2021,transect,58100,1,28,42.51192871,-80.96625405,8886.073918
CB,2021,transect,58100,1,29,42.50763417,-80.96450547,8388.541025
CB,2021,transect,58100,1,30,42.50330605,-80.96278729,14953.80691
CB,2021,transect,58100,1,31,42.49901014,-80.96106432,9098.815428
CB,2021,transect,58100,1,32,42.49470243,-80.95931921,11602.71874
CB,2021,transect,58100,1,33,42.4903812,-80.95757035,10445.40585
CB,2021,transect,58100,1,34,42.48609807,-80.95585682,11270.05022
CB,2021,transect,58100,1,35,42.48179194,-80.95406305,14247.73559
CB,2021,transect,58100,1,36,42.47747908,-80.95231461,15389.96997
CB,2021,transect,58100,1,37,42.47315239,-80.95061026,20063.49922
CB,2021,transect,58100,1,38,42.46884204,-80.94889363,44336.08875
CB,2021,transect,58100,1,39,42.46453455,-80.94717885,52417.52623
CB,2021,transect,58100,1,40,42.46020598,-80.94544408,21341.28575
CB,2021,transect,58100,1,41,42.45592692,-80.94362901,54762.75193
CB,2021,transect,58100,1,42,42.4516407,-80.9418811,30257.08496
CB,2021,transect,58100,1,43,42.4473277,-80.94011082,67531.28417
CB,2021,transect,58100,1,44,42.44302087,-80.93832347,28988.26806
CB,2021,transect,58100,1,45,42.43871483,-80.9365727,22081.94129
CB,2021,transect,58100,1,46,42.43440585,-80.93481255,27633.60569
CB,2021,transect,58100,1,47,42.43011087,-80.93304774,35381.46751
CB,2021,transect,58100,1,48,42.42580199,-80.93129846,61262.7877
CB,2021,transect,58100,1,49,42.42145816,-80.92962588,30967.46046
CB,2021,transect,58100,1,50,42.41718634,-80.92788821,34692.6893
CB,2021,transect,58100,1,51,42.41286445,-80.92619576,55312.32445
CB,2021,transect,58100,1,52,42.40857748,-80.92448784,27335.75957
CB,2021,transect,58100,1,53,42.40424978,-80.92266191,29229.59905
CB,2021,transect,58100,1,54,42.39996268,-80.92079215,21947.08874
CB,2021,transect,58100,1,55,42.39568685,-80.91905456,15688.21523
CB,2021,transect,58100,1,56,42.39140952,-80.91727357,24449.99913
CB,2021,transect,58100,1,57,42.38706712,-80.9155791,16869.52535
CB,2021,transect,58100,1,58,42.38276081,-80.91384883,11506.31828
CB,2021,transect,58100,1,59,42.37843644,-80.91209286,16772.59919
CB,2021,transect,58100,1,60,42.37415083,-80.91040956,10953.84146
CB,2021,transect,58100,1,61,42.36982386,-80.90870407,7744.632622
CB,2021,transect,58100,1,62,42.365493,-80.90693983,13666.99735
CB,2021,transect,58100,1,63,42.36120709,-80.90520636,7268.227469
CB,2021,transect,58100,1,64,42.3568898,-80.90340039,11072.06231
CB,2021,transect,58100,1,65,42.35260404,-80.90168399,18693.50628
CB,2021,transect,58100,1,66,42.34830889,-80.89991381,19077.75306
CB,2021,transect,58100,1,67,42.34397237,-80.89823181,28027.13597
CB,2021,transect,58100,1,68,42.3396744,-80.89646358,27667.98706
CB,2021,transect,58100,1,69,42.33536402,-80.89474817,22527.14381
CB,2021,transect,58100,1,70,42.33105115,-80.89303012,14351.27144
CB,2021,transect,58100,1,71,42.32672025,-80.89143138,24380.20558
CB,2021,transect,58100,1,72,42.32242046,-80.88969478,17559.50887
CB,2021,transect,58100,1,73,42.31812113,-80.88787778,11230.98934
CB,2021,transect,58100,1,74,42.31380437,-80.88616679,17484.58745
CB,2021,transect,58100,1,75,42.3095071,-80.8844304,28911.74215
CB,2021,transect,58100,1,76,42.30517599,-80.88276276,33240.67156
CB,2021,transect,58100,1,77,42.30087912,-80.8810599,35475.10226
CB,2021,transect,58100,1,78,42.2965877,-80.87924602,37963.06747
CB,2021,transect,58100,1,79,42.29227771,-80.8774954,36842.44547
CB,2021,transect,58100,1,80,42.28799095,-80.87566734,40464.92727
CB,2021,transect,58100,1,81,42.28369989,-80.87394401,49898.3504
CB,2021,transect,58100,1,82,42.27939558,-80.87208886,52834.82135
CB,2021,transect,58100,1,83,42.27507443,-80.87042809,64366.38329
CB,2021,transect,58100,1,84,42.27075227,-80.86870512,71250.58751
CB,2021,transect,58100,1,85,42.26644243,-80.86695923,52941.55001
CB,2021,transect,58100,1,86,42.26212365,-80.86517027,9132.213698
CB,2021,transect,58100,1,87,42.25782195,-80.86351292,13628.93024
CB,2021,transect,58100,1,88,42.25348807,-80.86182134,12506.69126
CB,2021,transect,58100,1,89,42.24918713,-80.86012091,12454.33553
CB,2021,transect,58100,1,90,42.24492354,-80.85813292,4335.586011
CB,2021,transect,58100,1,91,42.24077561,-80.85583018,25729.7993
CB,2021,transect,58100,1,92,42.23667393,-80.85343947,33555.19727
CB,2021,transect,58100,1,93,42.23260423,-80.85087192,28575.28881
CB,2021,transect,58100,1,94,42.22858672,-80.8481175,14799.77841
CB,2021,transect,58100,1,95,42.22453877,-80.8453321,39530.3736
CB,2021,transect,58100,1,96,42.22026601,-80.84406124,19508.04641
CB,2021,transect,58100,1,97,42.2161144,-80.84174839,99039.72021
CB,2021,transect,58100,1,98,42.21186869,-80.83957971,6826.413358
CB,2021,transect,58100,1,99,42.20757077,-80.83786267,7952.026234
CB,2021,transect,58100,1,100,42.20315691,-80.83683412,23763.94873
CB,2021,transect,58100,1,101,42.19873307,-80.83565523,50961.05494
CB,2021,transect,58100,1,102,42.19436227,-80.83421539,12493.76153
CB,2021,transect,58100,1,103,42.19004488,-80.83250397,58456.07625
CB,2021,transect,58100,1,104,42.18575529,-80.83071737,28636.75222
CB,2021,transect,58100,1,105,42.18145593,-80.82898442,9965.735602
CB,2021,transect,58100,1,106,42.17716067,-80.82712691,30191.26997
CB,2021,transect,58100,1,107,42.17281246,-80.82554076,29471.03391
CB,2021,transect,58100,1,108,42.16849461,-80.82390917,14450.57383
CB,2021,transect,58100,1,109,42.16416198,-80.82223381,17081.63808
CB,2021,transect,58100,1,110,42.15980525,-80.82052169,38062.30201
CB,2021,transect,58100,1,111,42.15551713,-80.81901444,14062.80818
CB,2021,transect,58100,1,112,42.15115569,-80.8174253,13318.78753
CB,2021,transect,58100,1,113,42.14682457,-80.81571538,21707.63307
CB,2021,transect,58100,1,114,42.14252567,-80.81404921,14042.03778
CB,2021,transect,58100,1,115,42.13817346,-80.8122938,33302.58646
CB,2021,transect,58100,1,116,42.13385334,-80.81067567,39539.11591
CB,2021,transect,58100,1,117,42.12954973,-80.80896272,22921.51531
CB,2021,transect,58100,1,118,42.12524449,-80.80730743,51882.51456
CB,2021,transect,58100,1,119,42.12089143,-80.80563963,57511.9962
CB,2021,transect,58100,1,120,42.11655472,-80.80396386,21050.03491
CB,2021,transect,58100,1,121,42.11224789,-80.8023205,49468.58759
CB,2021,transect,58100,1,122,42.10796474,-80.80064043,45636.27415
CB,2021,transect,58100,1,123,42.10360094,-80.79901221,3558.387802
CB,2021,transect,58100,1,124,42.09927876,-80.79729306,54390.48093
CB,2021,transect,58100,1,125,42.09495544,-80.79556902,64432.24888
CB,2021,transect,58100,1,126,42.09068286,-80.79377839,64159.27176
CB,2021,transect,58100,1,127,42.08637098,-80.79200304,62818.55524
CB,2021,transect,58100,1,128,42.0820632,-80.79038381,73438.5709
CB,2021,transect,58100,1,129,42.07774841,-80.78874165,63848.00781
CB,2021,transect,58100,1,130,42.07337947,-80.78716505,7943.121975
CB,2021,transect,58100,1,131,42.06904355,-80.7854853,62642.68735
CB,2021,transect,58100,1,132,42.06472035,-80.78387044,54967.31247
CB,2021,transect,58100,1,133,42.0604119,-80.78224229,17842.37669
CB,2021,transect,58100,1,134,42.05607705,-80.78056985,54021.25494
CB,2021,transect,58100,1,135,42.05174555,-80.77901443,65311.73096
CB,2021,transect,58100,1,136,42.04743133,-80.77731525,51978.50838
CB,2021,transect,58100,1,137,42.0431035,-80.7756112,10927.35453
CB,2021,transect,58100,1,138,42.03878145,-80.7739613,16291.70256
CB,2021,transect,58100,1,139,42.03445048,-80.77232851,36165.68501
CB,2021,transect,58100,1,140,42.0301271,-80.77064263,50788.06542
CB,2021,transect,58100,1,141,42.02579423,-80.76898247,20334.43799
CB,2021,transect,58100,1,142,42.02149064,-80.76728454,5388.246893
CB,2021,transect,58100,1,143,42.01716793,-80.76562065,16642.18103
CB,2021,transect,58100,1,144,42.01285954,-80.7638265,23613.28161
CB,2021,transect,58100,1,145,42.00858123,-80.76212239,53832.38528
CB,2021,transect,58100,1,146,42.00427294,-80.76033795,44142.09763
CB,2021,transect,58100,1,147,41.99998621,-80.75853334,70725.68249
CB,2021,transect,58100,1,148,41.99566564,-80.7567204,22218.45902
CB,2021,transect,58100,1,149,41.99135426,-80.75515019,6602.626164
CB,2021,transect,58100,1,150,41.98697774,-80.75371288,37758.21658
CB,2021,transect,58100,1,151,41.98262132,-80.75223074,25230.4765
CB,2021,transect,58100,1,152,41.97828514,-80.75059863,50076.27355
CB,2021,transect,58100,1,153,41.97397973,-80.74904302,4553.924725
CB,2021,transect,58100,1,154,41.96965305,-80.74730422,54807.07291
CB,2021,transect,58100,1,155,41.96558948,-80.74580625,61752.06347
CB,2021,transect,58100,2,1,42.62818358,-81.01279503,3149.521506
CB,2021,transect,58100,2,2,42.62398209,-81.01049505,2042.411386
CB,2021,transect,58100,2,3,42.61978104,-81.00841212,2746.862217
CB,2021,transect,58100,2,4,42.61547064,-81.00664401,1085.856443
CB,2021,transect,58100,2,5,42.61104908,-81.00561327,3637.362495
CB,2021,transect,58100,2,6,42.60658333,-81.0044251,4063.2133
CB,2021,transect,58100,2,7,42.60232176,-81.00298753,2719.066426
CB,2021,transect,58100,2,8,42.59793308,-81.00139515,3711.358642
CB,2021,transect,58100,2,9,42.59364348,-80.99960292,3776.827686
CB,2021,transect,58100,2,10,42.58942334,-80.99762084,4123.850737
CB,2021,transect,58100,2,11,42.58515828,-80.99568718,2044.639721
CB,2021,transect,58100,2,12,42.58082495,-80.99394868,2125.643498
CB,2021,transect,58100,2,13,42.57655379,-80.99218123,2749.709185
CB,2021,transect,58100,2,14,42.57218835,-80.99058554,3052.625464
CB,2021,transect,58100,2,15,42.56791519,-80.9887957,2646.657401
CB,2021,transect,58100,2,16,42.56356268,-80.98718341,1747.49165
CB,2021,transect,58100,2,17,42.55924092,-80.9854153,1355.984184
CB,2021,transect,58100,2,18,42.55494893,-80.98363385,2016.265574
CB,2021,transect,58100,2,19,42.55064736,-80.98193568,2253.065935
CB,2021,transect,58100,2,20,42.54635667,-80.980135,1863.8316
CB,2021,transect,58100,2,21,42.54205587,-80.97826833,1625.554929
CB,2021,transect,58100,2,22,42.53779235,-80.97651895,1072.826618
CB,2021,transect,58100,2,23,42.53351043,-80.97476,1960.981192
CB,2021,transect,58100,2,24,42.52918398,-80.97314047,1102.043968
CB,2021,transect,58100,2,25,42.5248655,-80.97142438,1540.965161
CB,2021,transect,58100,2,26,42.52052664,-80.96975263,1972.353388
CB,2021,transect,58100,2,27,42.5162012,-80.96810239,1565.504885
CB,2021,transect,58100,2,28,42.51192871,-80.96625405,1179.007928
CB,2021,transect,58100,2,29,42.50763417,-80.96450547,1192.495333
CB,2021,transect,58100,2,30,42.50330605,-80.96278729,906.6114319
CB,2021,transect,58100,2,31,42.49901014,-80.96106432,1220.104791
CB,2021,transect,58100,2,32,42.49470243,-80.95931921,1228.856418
CB,2021,transect,58100,2,33,42.4903812,-80.95757035,1103.97227
CB,2021,transect,58100,2,34,42.48609807,-80.95585682,764.0777592
CB,2021,transect,58100,2,35,42.48179194,-80.95406305,847.4341684
CB,2021,transect,58100,2,36,42.47747908,-80.95231461,906.4124967
CB,2021,transect,58100,2,37,42.47315239,-80.95061026,722.9528915
CB,2021,transect,58100,2,38,42.46884204,-80.94889363,746.4702458
CB,2021,transect,58100,2,39,42.46453455,-80.94717885,685.4112968
CB,2021,transect,58100,2,40,42.46020598,-80.94544408,1021.342022
CB,2021,transect,58100,2,41,42.45592692,-80.94362901,940.0823612
CB,2021,transect,58100,2,42,42.4516407,-80.9418811,1139.621652
CB,2021,transect,58100,2,43,42.4473277,-80.94011082,1248.398009
CB,2021,transect,58100,2,44,42.44302087,-80.93832347,1607.103172
CB,2021,transect,58100,2,45,42.43871483,-80.9365727,983.587295
CB,2021,transect,58100,2,46,42.43440585,-80.93481255,1144.634781
CB,2021,transect,58100,2,47,42.43011087,-80.93304774,1150.793075
CB,2021,transect,58100,2,48,42.42580199,-80.93129846,1902.120549
CB,2021,transect,58100,2,49,42.42145816,-80.92962588,1443.590445
CB,2021,transect,58100,2,50,42.41718634,-80.92788821,724.5065295
CB,2021,transect,58100,2,51,42.41286445,-80.92619576,591.3662358
CB,2021,transect,58100,2,52,42.40857748,-80.92448784,505.1978669
CB,2021,transect,58100,2,53,42.40424978,-80.92266191,534.5659008
CB,2021,transect,58100,2,54,42.39996268,-80.92079215,823.8476047
CB,2021,transect,58100,2,55,42.39568685,-80.91905456,1086.933111
CB,2021,transect,58100,2,56,42.39140952,-80.91727357,1402.929585
CB,2021,transect,58100,2,57,42.38706712,-80.9155791,1128.864713
CB,2021,transect,58100,2,58,42.38276081,-80.91384883,918.378223
CB,2021,transect,58100,2,59,42.37843644,-80.91209286,870.1950936
CB,2021,transect,58100,2,60,42.37415083,-80.91040956,1184.08965
CB,2021,transect,58100,2,61,42.36982386,-80.90870407,767.9721692
CB,2021,transect,58100,2,62,42.365493,-80.90693983,930.6601537
CB,2021,transect,58100,2,63,42.36120709,-80.90520636,1234.206458
CB,2021,transect,58100,2,64,42.3568898,-80.90340039,1148.773204
CB,2021,transect,58100,2,65,42.35260404,-80.90168399,1434.284852
CB,2021,transect,58100,2,66,42.34830889,-80.89991381,1656.900479
CB,2021,transect,58100,2,67,42.34397237,-80.89823181,1162.900381
CB,2021,transect,58100,2,68,42.3396744,-80.89646358,862.3271011
CB,2021,transect,58100,2,69,42.33536402,-80.89474817,897.7778636
CB,2021,transect,58100,2,70,42.33105115,-80.89303012,557.9866318
CB,2021,transect,58100,2,71,42.32672025,-80.89143138,319.4836805
CB,2021,transect,58100,2,72,42.32242046,-80.88969478,424.3761392
CB,2021,transect,58100,2,73,42.31812113,-80.88787778,374.9037887
CB,2021,transect,58100,2,74,42.31380437,-80.88616679,223.7609632
CB,2021,transect,58100,2,75,42.3095071,-80.8844304,257.1072507
CB,2021,transect,58100,2,76,42.30517599,-80.88276276,327.5699468
CB,2021,transect,58100,2,77,42.30087912,-80.8810599,299.8423131
CB,2021,transect,58100,2,78,42.2965877,-80.87924602,328.552356
CB,2021,transect,58100,2,79,42.29227771,-80.8774954,257.0375108
CB,2021,transect,58100,2,80,42.28799095,-80.87566734,389.2381063
CB,2021,transect,58100,2,81,42.28369989,-80.87394401,418.5277583
CB,2021,transect,58100,2,82,42.27939558,-80.87208886,400.4692493
CB,2021,transect,58100,2,83,42.27507443,-80.87042809,487.6619833
CB,2021,transect,58100,2,84,42.27075227,-80.86870512,448.8954384
CB,2021,transect,58100,2,85,42.26644243,-80.86695923,411.3904225
CB,2021,transect,58100,2,86,42.26212365,-80.86517027,481.77527
CB,2021,transect,58100,2,87,42.25782195,-80.86351292,592.7747736
CB,2021,transect,58100,2,88,42.25348807,-80.86182134,749.7932649
CB,2021,transect,58100,2,89,42.24918713,-80.86012091,398.1881147
CB,2021,transect,58100,2,90,42.24492354,-80.85813292,421.178112
CB,2021,transect,58100,2,91,42.24077561,-80.85583018,550.3925856
CB,2021,transect,58100,2,92,42.23667393,-80.85343947,568.5552704
CB,2021,transect,58100,2,93,42.23260423,-80.85087192,427.0576873
CB,2021,transect,58100,2,94,42.22858672,-80.8481175,672.7396959
CB,2021,transect,58100,2,95,42.22453877,-80.8453321,503.0705403
CB,2021,transect,58100,2,96,42.22026601,-80.84406124,310.9201286
CB,2021,transect,58100,2,97,42.2161144,-80.84174839,417.093015
CB,2021,transect,58100,2,98,42.21186869,-80.83957971,372.1036161
CB,2021,transect,58100,2,99,42.20757077,-80.83786267,424.2079849
CB,2021,transect,58100,2,100,42.20315691,-80.83683412,365.1931325
CB,2021,transect,58100,2,101,42.19873307,-80.83565523,386.8525745
CB,2021,transect,58100,2,102,42.19436227,-80.83421539,448.7466614
CB,2021,transect,58100,2,103,42.19004488,-80.83250397,274.3392987
CB,2021,transect,58100,2,104,42.18575529,-80.83071737,375.3954667
CB,2021,transect,58100,2,105,42.18145593,-80.82898442,408.3131387
CB,2021,transect,58100,2,106,42.17716067,-80.82712691,297.2664657
CB,2021,transect,58100,2,107,42.17281246,-80.82554076,222.5996533
CB,2021,transect,58100,2,108,42.16849461,-80.82390917,250.01432
CB,2021,transect,58100,2,109,42.16416198,-80.82223381,261.3668697
CB,2021,transect,58100,2,110,42.15980525,-80.82052169,277.0838176
CB,2021,transect,58100,2,111,42.15551713,-80.81901444,110.4389547
CB,2021,transect,58100,2,112,42.15115569,-80.8174253,59.47445357
CB,2021,transect,58100,2,113,42.14682457,-80.81571538,58.40188021
CB,2021,transect,58100,2,114,42.14252567,-80.81404921,201.6849822
CB,2021,transect,58100,2,115,42.13817346,-80.8122938,98.92009004
CB,2021,transect,58100,2,116,42.13385334,-80.81067567,203.3744864
CB,2021,transect,58100,2,117,42.12954973,-80.80896272,197.7033815
CB,2021,transect,58100,2,118,42.12524449,-80.80730743,146.3556525
CB,2021,transect,58100,2,119,42.12089143,-80.80563963,133.8526493
CB,2021,transect,58100,2,120,42.11655472,-80.80396386,305.1756366
CB,2021,transect,58100,2,121,42.11224789,-80.8023205,164.2479453
CB,2021,transect,58100,2,122,42.10796474,-80.80064043,117.3684874
CB,2021,transect,58100,2,123,42.10360094,-80.79901221,138.2926557
CB,2021,transect,58100,2,124,42.09927876,-80.79729306,128.1105106
CB,2021,transect,58100,2,125,42.09495544,-80.79556902,158.6394162
CB,2021,transect,58100,2,126,42.09068286,-80.79377839,157.9564728
CB,2021,transect,58100,2,127,42.08637098,-80.79200304,301.8960909
CB,2021,transect,58100,2,128,42.0820632,-80.79038381,156.0477324
CB,2021,transect,58100,2,129,42.07774841,-80.78874165,139.6823971
CB,2021,transect,58100,2,130,42.07337947,-80.78716505,192.7515731
CB,2021,transect,58100,2,131,42.06904355,-80.7854853,213.4598572
CB,2021,transect,58100,2,132,42.06472035,-80.78387044,209.880183
CB,2021,transect,58100,2,133,42.0604119,-80.78224229,268.7089531
CB,2021,transect,58100,2,134,42.05607705,-80.78056985,206.8068698
CB,2021,transect,58100,2,135,42.05174555,-80.77901443,186.011851
CB,2021,transect,58100,2,136,42.04743133,-80.77731525,285.7321826
CB,2021,transect,58100,2,137,42.0431035,-80.7756112,230.3374425
CB,2021,transect,58100,2,138,42.03878145,-80.7739613,298.1559865
CB,2021,transect,58100,2,139,42.03445048,-80.77232851,236.6609814
CB,2021,transect,58100,2,140,42.0301271,-80.77064263,210.8838339
CB,2021,transect,58100,2,141,42.02579423,-80.76898247,323.677176
CB,2021,transect,58100,2,142,42.02149064,-80.76728454,215.4677822
CB,2021,transect,58100,2,143,42.01716793,-80.76562065,195.1646741
CB,2021,transect,58100,2,144,42.01285954,-80.7638265,214.029602
CB,2021,transect,58100,2,145,42.00858123,-80.76212239,153.3218126
CB,2021,transect,58100,2,146,42.00427294,-80.76033795,239.975008
CB,2021,transect,58100,2,147,41.99998621,-80.75853334,151.4788199
CB,2021,transect,58100,2,148,41.99566564,-80.7567204,156.0114687
CB,2021,transect,58100,2,149,41.99135426,-80.75515019,97.54907544
CB,2021,transect,58100,2,150,41.98697774,-80.75371288,1.41E-93
