Basin,Year,type,TRANSECT,LAYER,Interval,Lat_M,Lon_M,NperHa
CB,2015,transect,57600,1,86,41.9874,-81.706,16977
CB,2016,transect,57600,1,56,41.8739,-81.6552,16985
CB,2015,transect,58100,2,29,42.0791,-80.8033,16988
CB,2012,transect,57850,1,87,42.1955,-81.3155,17000
CB,2011,transect,57600,1,40,41.7887,-81.6154,17007
CB,2012,transect,57850,1,63,42.2966,-81.3593,17023
CB,2013,transect,57995,1,131,42.0141,-81.0135,17030
CB,2016,transect,57475,1,29,41.8695,-81.9141,17044
CB,2018,transect,57600,1,25,41.7302,-81.5891,17045
CB,2017,transect,57600,1,25,41.7302,-81.5891,17045
CB,2012,transect,57725,1,112,42.1958,-81.573,17053
CB,2012,transect,57850,1,168,41.8502,-81.1679,17065
CB,2018,transect,57600,1,115,42.113,-81.765,17080
CB,2017,transect,57600,1,115,42.113,-81.765,17080
CB,2012,transect,57455,1,148,41.6617,-81.7762,17085
CB,2013,transect,57225,1,15,41.8244,-81.3894,17087
CB,2012,transect,57600,1,121,42.1206,-81.7646,17093
CB,2016,transect,57850,1,130,42.0089,-81.2351,17098
CB,2013,transect,57850,1,30,42.4359,-81.4165,17099
CB,2010,transect,57725,1,9,41.7939,-81.3756,17105
CB,2012,transect,57850,2,4,42.5482,-81.4617,17109
CB,2013,transect,58100,1,56,42.1975,-80.8568,17127
CB,2010,transect,57850,3,50,42.3625,-81.385,17146
CB,2010,transect,57600,1,83,41.8945,-81.6633,17147
CB,2010,transect,57850,4,31,42.4429,-81.419,17157
CB,2018,transect,58100,1,34,42.1034,-80.8017,17159
CB,2017,transect,58100,1,34,42.1034,-80.8017,17159
CB,2012,transect,57600,2,12,41.6701,-81.56,17166
CB,2019,transect,58750,1,61,42.3054,-81.3607,17185
CB,2019,transect,57600,1,61,41.8805,-81.6576,17190
CB,2019,transect,58100,1,130,42.519,-80.97,17195
CB,2013,transect,57850,1,39,42.3973,-81.4,17196
CB,2011,transect,57850,1,6,42.409,-81.4036,17204
CB,2010,transect,57725,2,125,42.2681,-81.6103,17209
CB,2011,transect,57600,1,11,42.1651,-81.7853,17234
CB,2019,transect,57975,1,110,42.0396,-81.0379,17250
CB,2012,transect,57600,2,45,41.8065,-81.6233,17253
CB,2015,transect,58100,1,115,42.4497,-80.9455,17259
CB,2019,transect,58100,1,133,42.532,-80.9753,17271
CB,2013,transect,57995,1,102,42.1363,-81.0738,17271
CB,2013,transect,58100,1,36,42.1128,-80.8163,17316
CB,2018,transect,57475,1,43,42.0502,-82.0051,17326
CB,2017,transect,57475,1,43,42.0502,-82.0051,17326
CB,2015,transect,58100,1,55,42.1915,-80.8462,17337
CB,2018,transect,57850,1,2,42.5577,-81.4685,17338
CB,2017,transect,57850,1,2,42.5577,-81.4685,17338
CB,2015,transect,57850,1,105,42.1146,-81.2801,17345
CB,2013,transect,58100,1,61,42.2187,-80.8669,17359
CB,2015,transect,57350,1,94,41.748,-82.0888,17362
CB,2015,transect,58100,1,42,42.1353,-80.8248,17370
CB,2015,transect,57350,1,78,41.8154,-82.1227,17372
CB,2013,transect,57850,1,38,42.4016,-81.4018,17387
CB,2012,transect,58100,1,52,42.1838,-80.8341,17394
CB,2012,transect,57850,2,169,41.846,-81.1657,17417
CB,2013,transect,57225,1,96,42.1656,-81.559,17428
CB,2019,transect,58100,1,120,42.4759,-80.9526,17439
CB,2015,transect,57350,1,101,41.7186,-82.0739,17440
CB,2019,transect,57725,1,17,42.3616,-81.6512,17447
CB,2019,transect,57975,1,105,42.0603,-81.0497,17455
CB,2019,transect,57600,1,67,41.906,-81.6694,17459
CB,2019,transect,57600,1,75,41.9399,-81.6852,17476
CB,2011,transect,57850,1,9,42.265,-81.3445,17477
CB,2019,transect,57725,1,56,42.1972,-81.569,17477
CB,2019,transect,57600,1,32,41.7573,-81.6012,17509
CB,2011,transect,57600,1,7,41.6481,-81.5519,17510
CB,2019,transect,58750,1,139,41.9712,-81.2192,17511
CB,2019,transect,57975,1,24,42.3943,-81.245,17511
CB,2019,transect,58750,1,66,42.284,-81.3516,17516
CB,2016,transect,57850,1,174,41.8211,-81.1561,17531
CB,2011,transect,57475,1,6,42.1044,-82.0365,17564
CB,2012,transect,57455,1,138,41.7012,-81.8008,17574
CB,2015,transect,57350,1,106,41.6976,-82.0633,17583
CB,2015,transect,57350,1,62,41.8826,-82.157,17599
CB,2012,transect,58100,1,39,42.1284,-80.8108,17605
CB,2015,transect,57350,1,115,41.6597,-82.0443,17630
CB,2011,transect,57850,1,7,42.2734,-81.3484,17653
CB,2016,transect,57475,1,6,41.6743,-81.8258,17658
CB,2018,transect,57600,1,38,41.7855,-81.6142,17667
CB,2017,transect,57600,1,38,41.7855,-81.6142,17667
CB,2013,transect,57995,1,137,41.9887,-81.0013,17673
CB,2015,transect,57350,1,75,41.828,-82.129,17673
CB,2016,transect,57475,1,35,41.9201,-81.9395,17678
CB,2012,transect,57600,2,130,42.1587,-81.7827,17680
CB,2015,transect,57350,1,108,41.6892,-82.059,17680
CB,2011,transect,57600,1,33,41.759,-81.6015,17681
CB,2010,transect,57725,2,134,42.3059,-81.6295,17683
CB,2012,transect,57600,2,145,42.2223,-81.8119,17686
CB,2011,transect,57850,1,62,41.9373,-81.2059,17696
CB,2015,transect,57850,1,14,42.5045,-81.4454,17709
CB,2010,transect,57850,4,54,42.3454,-81.3776,17719
CB,2011,transect,57600,1,54,41.8484,-81.6426,17733
CB,2019,transect,57600,1,11,41.6681,-81.5604,17742
CB,2018,transect,58100,1,126,42.4906,-80.9585,17744
CB,2017,transect,58100,1,126,42.4906,-80.9585,17744
CB,2010,transect,57725,2,73,42.0641,-81.5079,17754
CB,2019,transect,57600,1,70,41.9186,-81.6756,17761
CB,2019,transect,58750,1,75,42.2455,-81.3353,17780
CB,2019,transect,57600,1,30,41.7489,-81.5972,17800
CB,2015,transect,58100,1,147,42.5875,-80.9986,17807
CB,2018,transect,58100,1,129,42.5035,-80.9637,17810
CB,2017,transect,58100,1,129,42.5035,-80.9637,17810
CB,2019,transect,58750,1,92,42.1727,-81.304,17811
CB,2012,transect,57600,2,127,42.1459,-81.7768,17829
CB,2019,transect,58750,1,23,42.4683,-81.4298,17845
CB,2015,transect,57600,1,27,41.7362,-81.5928,17850
CB,2015,transect,58100,1,47,42.1569,-80.8331,17852
CB,2013,transect,58100,1,40,42.1297,-80.8244,17861
CB,2019,transect,57600,1,81,41.9654,-81.697,17869
CB,2013,transect,57995,1,128,42.0261,-81.0202,17870
CB,2019,transect,58750,1,46,42.3698,-81.3877,17870
CB,2019,transect,58100,1,16,42.0283,-80.7709,17875
CB,2011,transect,57475,1,17,41.7517,-81.8601,17878
CB,2013,transect,57995,1,138,41.9845,-80.9991,17886
CB,2016,transect,57725,1,3,41.779,-81.3663,17889
CB,2019,transect,58750,1,121,42.0484,-81.2515,17893
CB,2015,transect,58100,1,69,42.2519,-80.8694,17899
CB,2015,transect,58100,1,49,42.1656,-80.8362,17902
CB,2015,transect,57350,1,111,41.6766,-82.0527,17913
CB,2019,transect,57975,1,33,42.3572,-81.2232,17917
CB,2011,transect,57600,1,19,41.6991,-81.5754,17919
CB,2010,transect,57850,4,26,42.4639,-81.4294,17924
CB,2015,transect,57850,1,72,42.256,-81.3399,17946
CB,2011,transect,57850,1,32,42.4331,-81.4146,17983
CB,2019,transect,58100,1,126,42.5018,-80.963,17988
CB,2018,transect,58100,1,139,42.5466,-80.9812,17992
CB,2017,transect,58100,1,139,42.5466,-80.9812,17992
CB,2014,transect,57850,1,6,42.4632,-81.4398,18002
CB,2019,transect,57600,1,115,42.1097,-81.7641,18002
CB,2019,transect,58750,1,19,42.4854,-81.4369,18012
CB,2012,transect,57455,1,129,41.7352,-81.8264,18018
CB,2019,transect,57725,1,144,41.8274,-81.3886,18038
CB,2012,transect,57600,3,135,42.1802,-81.7909,18040
CB,2012,transect,57455,1,111,41.8068,-81.8634,18042
CB,2012,transect,57600,1,69,41.9022,-81.6667,18049
CB,2019,transect,58100,1,131,42.5234,-80.9718,18066
CB,2012,transect,58100,1,26,42.0737,-80.787,18088
CB,2012,transect,57850,2,160,41.8845,-81.1824,18090
CB,2011,transect,57600,1,18,41.6949,-81.5735,18102
CB,2019,transect,58750,1,65,42.2883,-81.3531,18110
CB,2015,transect,57350,1,109,41.6849,-82.0569,18126
CB,2012,transect,57455,1,125,41.75,-81.834,18133
CB,2019,transect,57975,1,28,42.3778,-81.2354,18147
CB,2019,transect,57725,1,114,41.9546,-81.4486,18147
CB,2012,transect,57850,1,72,42.2592,-81.3427,18164
CB,2012,transect,57455,1,154,41.6379,-81.7621,18178
CB,2019,transect,57725,1,92,42.0454,-81.4935,18181
CB,2015,transect,57600,1,144,42.2345,-81.8177,18201
CB,2015,transect,57850,1,6,42.5387,-81.4601,18206
CB,2016,transect,57600,1,103,42.0737,-81.7473,18206
CB,2018,transect,58100,1,130,42.5078,-80.9657,18218
CB,2017,transect,58100,1,130,42.5078,-80.9657,18218
CB,2011,transect,57475,1,21,41.7179,-81.8437,18218
CB,2013,transect,57995,1,100,42.1447,-81.0782,18222
CB,2019,transect,57600,1,105,42.0674,-81.7441,18225
CB,2012,transect,57455,1,90,41.8888,-81.9022,18228
CB,2012,transect,57850,1,155,41.9059,-81.1908,18231
CB,2013,transect,57995,1,103,42.1321,-81.0717,18254
CB,2012,transect,57725,1,106,42.1737,-81.56,18254
CB,2015,transect,57850,1,98,42.1446,-81.2926,18261
CB,2018,transect,57850,1,25,42.4593,-81.4261,18263
CB,2017,transect,57850,1,25,42.4593,-81.4261,18263
CB,2015,transect,58100,1,28,42.0748,-80.8016,18265
CB,2010,transect,57600,1,9,42.2083,-81.8041,18289
CB,2013,transect,58100,1,50,42.1721,-80.8447,18292
CB,2013,transect,57850,1,36,42.4102,-81.4055,18301
CB,2015,transect,57850,1,89,42.1831,-81.309,18307
CB,2012,transect,57600,2,6,41.6445,-81.5493,18314
CB,2019,transect,57600,1,102,42.0545,-81.7385,18323
CB,2018,transect,57850,2,77,42.237,-81.332,18325
CB,2017,transect,57850,2,77,42.237,-81.332,18325
CB,2019,transect,57975,1,29,42.3737,-81.233,18351
CB,2019,transect,58750,1,20,42.4812,-81.435,18352
CB,2011,transect,57850,1,16,42.1341,-81.2871,18357
CB,2018,transect,57975,1,30,42.4855,-81.2488,18358
CB,2017,transect,57975,1,30,42.4855,-81.2488,18358
CB,2018,transect,58100,1,24,42.0626,-80.7853,18360
CB,2017,transect,58100,1,24,42.0626,-80.7853,18360
CB,2010,transect,57725,2,124,42.2639,-81.6082,18366
CB,2011,transect,57850,1,7,42.1724,-81.3046,18375
CB,2012,transect,57455,1,4,42.2127,-82.0908,18395
CB,2012,transect,58100,1,55,42.1969,-80.8384,18396
CB,2012,transect,57600,1,5,41.6401,-81.5484,18401
CB,2019,transect,57975,1,103,42.0685,-81.0545,18416
CB,2010,transect,57600,1,20,42.1614,-81.785,18423
CB,2013,transect,58100,1,44,42.1467,-80.8324,18432
CB,2015,transect,57850,1,102,42.1275,-81.2854,18450
CB,2013,transect,58100,1,97,42.3728,-80.9327,18462
CB,2012,transect,57600,2,106,42.057,-81.7378,18462
CB,2015,transect,57350,1,64,41.8742,-82.1527,18465
CB,2019,transect,58750,1,63,42.2969,-81.3567,18470
CB,2015,transect,57350,1,93,41.7523,-82.0909,18479
CB,2013,transect,58100,1,37,42.117,-80.8183,18482
CB,2015,transect,57600,1,84,41.9789,-81.7022,18486
CB,2019,transect,58750,1,76,42.2412,-81.3333,18493
CB,2015,transect,57600,1,53,41.8469,-81.6427,18497
CB,2018,transect,57975,1,18,42.5359,-81.2743,18502
CB,2017,transect,57975,1,18,42.5359,-81.2743,18502
CB,2018,transect,58100,2,113,42.4348,-80.9358,18503
CB,2017,transect,58100,2,113,42.4348,-80.9358,18503
CB,2019,transect,57975,1,42,42.3201,-81.2015,18505
CB,2013,transect,58100,1,25,42.0662,-80.794,18510
CB,2019,transect,57600,1,33,41.7615,-81.6032,18525
CB,2019,transect,57475,1,35,42.0796,-82.0249,18536
CB,2018,transect,57975,1,142,42.0143,-81.0132,18577
CB,2017,transect,57975,1,142,42.0143,-81.0132,18577
CB,2012,transect,57725,1,101,42.1548,-81.5488,18580
CB,2019,transect,58100,1,132,42.5277,-80.9735,18583
CB,2019,transect,57975,1,52,42.2789,-81.1771,18585
CB,2015,transect,58100,1,125,42.4928,-80.9622,18588
CB,2011,transect,57600,1,14,42.0352,-81.7272,18608
CB,2019,transect,57600,1,116,42.1139,-81.7663,18615
CB,2019,transect,58750,1,38,42.404,-81.4022,18624
CB,2019,transect,57600,1,10,41.6638,-81.5584,18625
CB,2012,transect,57725,1,103,42.1618,-81.5537,18637
CB,2016,transect,57850,1,48,42.3603,-81.3844,18638
CB,2015,transect,57350,1,76,41.8238,-82.1269,18641
CB,2013,transect,58100,1,102,42.3947,-80.9398,18653
CB,2019,transect,58100,1,140,42.5621,-80.9877,18670
CB,2013,transect,58100,1,62,42.223,-80.8689,18672
CB,2019,transect,57725,1,11,42.3868,-81.6641,18672
CB,2011,transect,57850,1,9,42.1638,-81.3011,18682
CB,2015,transect,58100,1,116,42.4541,-80.9472,18687
CB,2016,transect,57600,1,27,41.7508,-81.5984,18688
CB,2013,transect,58100,1,49,42.1679,-80.8426,18712
CB,2019,transect,58750,1,54,42.3354,-81.3734,18733
CB,2019,transect,57725,1,7,42.4037,-81.6725,18748
CB,2012,transect,57725,1,110,42.1886,-81.5683,18757
CB,2010,transect,57600,1,51,42.0305,-81.7238,18759
CB,2019,transect,58750,1,81,42.2197,-81.3243,18765
CB,2010,transect,57600,1,84,41.8911,-81.6627,18768
CB,2010,transect,57725,1,25,41.8616,-81.408,18775
CB,2015,transect,57350,1,136,41.5714,-81.9997,18837
CB,2013,transect,57850,1,31,42.4316,-81.4146,18861
CB,2011,transect,57475,1,20,42.0456,-82.0066,18868
CB,2015,transect,57350,1,65,41.87,-82.1505,18888
CB,2012,transect,58100,1,68,42.2517,-80.8614,18915
CB,2013,transect,57475,1,9,41.5652,-81.7609,18921
CB,2011,transect,57475,1,3,42.117,-82.0428,18925
CB,2019,transect,58750,1,52,42.3441,-81.3767,18931
CB,2015,transect,57350,1,66,41.8658,-82.1483,18944
CB,2012,transect,57850,2,79,42.2298,-81.3286,18949
CB,2012,transect,58100,1,72,42.2684,-80.8682,18966
CB,2015,transect,57350,1,55,41.912,-82.1718,18984
CB,2011,transect,57600,1,6,41.6438,-81.5501,18997
CB,2010,transect,57600,1,79,41.9122,-81.6716,19012
CB,2013,transect,57850,1,33,42.423,-81.4109,19038
CB,2011,transect,57850,1,6,42.2778,-81.3501,19049
CB,2018,transect,57975,1,17,42.5401,-81.2766,19061
CB,2017,transect,57975,1,17,42.5401,-81.2766,19061
CB,2011,transect,57600,1,16,42.0436,-81.7313,19061
CB,2013,transect,57995,1,134,42.0015,-81.0073,19065
CB,2012,transect,57725,1,14,41.8167,-81.3834,19078
CB,2012,transect,57850,2,158,41.893,-81.1861,19086
CB,2015,transect,58100,1,108,42.4196,-80.934,19090
CB,2016,transect,57850,1,1,42.5604,-81.4706,19093
CB,2012,transect,57455,1,1,42.2241,-82.0975,19101
CB,2011,transect,57475,1,26,42.0204,-81.9949,19106
CB,2012,transect,57725,1,111,42.1919,-81.571,19125
CB,2011,transect,57600,1,18,42.0521,-81.7352,19149
CB,2011,transect,57850,1,14,42.5086,-81.4472,19160
CB,2012,transect,57850,2,10,42.5221,-81.4536,19164
CB,2019,transect,58750,1,119,42.057,-81.2554,19172
CB,2011,transect,57850,1,27,42.0869,-81.2689,19197
CB,2019,transect,57725,1,87,42.0665,-81.5039,19237
CB,2019,transect,57725,1,119,41.9335,-81.4381,19241
CB,2011,transect,57475,1,19,42.0498,-82.0087,19258
CB,2013,transect,58100,1,38,42.1213,-80.8203,19260
CB,2012,transect,57455,1,3,42.2166,-82.0934,19283
CB,2015,transect,58100,1,126,42.4971,-80.9637,19292
CB,2011,transect,57725,1,20,42.2829,-81.63,19293
CB,2018,transect,58100,1,10,42.0048,-80.7627,19294
CB,2017,transect,58100,1,10,42.0048,-80.7627,19294
CB,2012,transect,57850,2,72,42.2592,-81.3427,19294
CB,2011,transect,57850,1,19,42.4866,-81.4394,19303
CB,2019,transect,57725,1,73,42.1255,-81.5333,19325
CB,2019,transect,57600,1,35,41.77,-81.6072,19326
CB,2019,transect,57725,1,146,41.819,-81.3845,19329
CB,2010,transect,57725,2,82,42.1019,-81.5272,19334
CB,2016,transect,57475,1,4,41.6574,-81.8175,19353
CB,2019,transect,58750,1,82,42.2155,-81.3224,19354
CB,2019,transect,58750,1,43,42.3826,-81.3934,19376
CB,2019,transect,58750,1,83,42.2111,-81.3208,19405
CB,2011,transect,57600,1,11,41.9656,-81.6942,19405
CB,2012,transect,57455,1,132,41.724,-81.816,19409
CB,2018,transect,58100,2,110,42.4218,-80.9304,19416
CB,2017,transect,58100,2,110,42.4218,-80.9304,19416
CB,2012,transect,57455,1,14,42.1713,-82.0717,19416
CB,2019,transect,57975,1,27,42.3819,-81.2378,19417
CB,2019,transect,57725,1,140,41.8444,-81.3963,19425
CB,2018,transect,58100,2,35,42.1077,-80.8035,19438
CB,2017,transect,58100,2,35,42.1077,-80.8035,19438
CB,2011,transect,57600,1,20,42.0606,-81.7392,19448
CB,2015,transect,57600,1,140,42.2175,-81.8098,19449
CB,2019,transect,57475,1,29,42.1048,-82.0376,19460
CB,2019,transect,58750,1,39,42.3998,-81.4004,19487
CB,2019,transect,57475,1,157,41.5654,-81.7696,19494
CB,2012,transect,57600,1,147,42.2305,-81.8166,19504
CB,2019,transect,57725,1,40,42.2646,-81.6027,19526
CB,2012,transect,57850,1,170,41.8418,-81.1635,19529
CB,2010,transect,57725,2,78,42.0851,-81.5186,19529
CB,2012,transect,57455,1,10,42.1881,-82.0783,19538
CB,2019,transect,58750,1,31,42.434,-81.4151,19558
CB,2013,transect,58100,1,55,42.1933,-80.8547,19563
CB,2019,transect,57975,1,136,41.9322,-80.9758,19571
CB,2012,transect,57455,1,87,41.9007,-81.9079,19574
CB,2010,transect,57600,1,4,42.229,-81.8151,19596
CB,2012,transect,57725,1,100,42.151,-81.5475,19599
CB,2012,transect,57455,1,153,41.6422,-81.7636,19604
CB,2019,transect,57725,1,138,41.853,-81.4,19619
CB,2018,transect,58100,1,142,42.5595,-80.9866,19623
CB,2017,transect,58100,1,142,42.5595,-80.9866,19623
CB,2019,transect,57975,1,86,42.1386,-81.0953,19690
CB,2012,transect,57600,1,6,41.6445,-81.5493,19696
CB,2019,transect,57725,1,110,41.9715,-81.4569,19701
CB,2011,transect,57475,1,4,42.1128,-82.0408,19716
CB,2012,transect,57455,1,141,41.6892,-81.7938,19729
CB,2015,transect,57350,2,127,41.6093,-82.0186,19756
CB,2011,transect,57850,1,60,41.9459,-81.2097,19762
CB,2012,transect,57600,2,149,42.2391,-81.8199,19777
CB,2013,transect,57850,1,42,42.3845,-81.3945,19785
CB,2019,transect,57975,1,102,42.0726,-81.057,19789
CB,2015,transect,57850,1,100,42.136,-81.289,19804
CB,2013,transect,58100,1,58,42.206,-80.8607,19805
CB,2018,transect,58100,1,125,42.4863,-80.9568,19812
CB,2017,transect,58100,1,125,42.4863,-80.9568,19812
CB,2018,transect,57975,1,141,42.0185,-81.0153,19813
CB,2017,transect,57975,1,141,42.0185,-81.0153,19813
CB,2011,transect,57600,1,56,41.8569,-81.6462,19830
CB,2015,transect,57850,1,101,42.1318,-81.2872,19836
CB,2019,transect,58750,1,110,42.0954,-81.272,19837
CB,2013,transect,58100,1,77,42.2866,-80.8992,19886
CB,2019,transect,57600,1,24,41.7233,-81.5856,19892
CB,2012,transect,57455,1,51,42.035,-81.9848,19896
CB,2015,transect,58100,1,119,42.467,-80.9523,19900
CB,2011,transect,57600,1,6,41.9227,-81.6763,19914
CB,2018,transect,58100,1,25,42.0669,-80.787,19938
CB,2017,transect,58100,1,25,42.0669,-80.787,19938
CB,2018,transect,58100,1,12,42.0136,-80.7653,19950
CB,2017,transect,58100,1,12,42.0136,-80.7653,19950
CB,2018,transect,57850,1,24,42.4636,-81.4279,19950
CB,2017,transect,57850,1,24,42.4636,-81.4279,19950
CB,2015,transect,57350,2,106,41.6976,-82.0633,19955
CB,2015,transect,57350,1,74,41.8322,-82.1312,19956
CB,2019,transect,57725,1,94,42.037,-81.4893,19962
CB,2015,transect,57350,1,69,41.8532,-82.1419,19970
CB,2010,transect,57850,3,56,42.3369,-81.3739,19980
CB,2013,transect,57995,1,113,42.09,-81.0509,19984
CB,2012,transect,57725,1,117,42.2154,-81.5821,19994
CB,2016,transect,57600,1,132,42.197,-81.8043,20006
CB,2019,transect,57725,1,108,41.9799,-81.461,20010
CB,2011,transect,57600,1,44,41.8059,-81.6226,20016
CB,2015,transect,57850,1,79,42.226,-81.3271,20017
CB,2011,transect,57850,1,59,41.9502,-81.2116,20034
CB,2019,transect,57725,1,88,42.0622,-81.502,20039
CB,2019,transect,57725,1,98,42.0201,-81.4811,20057
CB,2019,transect,57600,1,49,41.8294,-81.6345,20059
CB,2015,transect,57350,1,53,41.9204,-82.176,20073
CB,2015,transect,57350,1,54,41.9162,-82.174,20098
CB,2012,transect,57850,2,73,42.255,-81.3407,20135
CB,2012,transect,57600,2,128,42.1502,-81.7789,20136
CB,2019,transect,57975,1,14,42.4355,-81.2693,20137
CB,2015,transect,57350,1,68,41.8574,-82.1441,20167
CB,2019,transect,58750,1,128,42.0184,-81.2391,20203
CB,2012,transect,57850,2,30,42.4372,-81.4174,20206
CB,2015,transect,57350,1,91,41.7607,-82.0952,20206
CB,2019,transect,57600,1,109,42.0843,-81.7523,20216
CB,2012,transect,58100,1,57,42.2053,-80.8424,20220
CB,2019,transect,57975,1,54,42.2706,-81.1724,20226
CB,2015,transect,58100,1,148,42.5919,-81.0005,20230
CB,2011,transect,57600,1,41,41.793,-81.6172,20244
CB,2018,transect,57975,1,147,41.9933,-81.0026,20249
CB,2017,transect,57975,1,147,41.9933,-81.0026,20249
CB,2019,transect,57725,1,66,42.155,-81.5481,20250
CB,2011,transect,57475,1,22,41.7096,-81.8394,20253
CB,2011,transect,57600,1,9,41.9484,-81.6872,20258
CB,2019,transect,57725,1,4,42.4162,-81.6791,20265
CB,2015,transect,57350,1,79,41.8111,-82.1206,20279
CB,2011,transect,57850,1,68,41.9116,-81.1952,20293
CB,2015,transect,57850,1,106,42.1103,-81.2781,20298
CB,2013,transect,57850,1,37,42.4059,-81.4037,20320
CB,2011,transect,57475,1,17,42.0581,-82.0131,20341
CB,2010,transect,57600,1,30,42.1191,-81.7659,20342
CB,2018,transect,58100,1,11,42.0096,-80.764,20354
CB,2017,transect,58100,1,11,42.0096,-80.764,20354
CB,2013,transect,58100,1,68,42.2484,-80.881,20354
CB,2015,transect,58100,1,70,42.2562,-80.8711,20357
CB,2013,transect,57850,1,40,42.393,-81.3981,20389
CB,2011,transect,57600,1,47,41.8187,-81.6285,20396
CB,2012,transect,57725,1,115,42.2076,-81.5783,20401
CB,2018,transect,57975,1,156,41.9553,-80.9841,20403
CB,2017,transect,57975,1,156,41.9553,-80.9841,20403
CB,2015,transect,57350,1,104,41.706,-82.0676,20415
CB,2019,transect,58100,1,129,42.5147,-80.9683,20420
CB,2019,transect,58100,1,38,42.1229,-80.8094,20432
CB,2015,transect,57350,1,77,41.8196,-82.1248,20433
CB,2018,transect,57850,2,75,42.2456,-81.3356,20434
CB,2017,transect,57850,2,75,42.2456,-81.3356,20434
CB,2019,transect,58100,1,81,42.308,-80.8842,20441
CB,2019,transect,58100,1,139,42.5578,-80.986,20455
CB,2016,transect,57475,1,30,41.878,-81.9182,20460
CB,2012,transect,57455,1,85,41.9089,-81.9098,20495
CB,2019,transect,57600,1,26,41.7318,-81.5897,20496
CB,2019,transect,57975,1,48,42.2954,-81.1869,20497
CB,2011,transect,57600,1,11,41.6651,-81.5596,20507
CB,2015,transect,57850,1,104,42.1189,-81.2819,20533
CB,2015,transect,57850,1,154,41.9046,-81.1912,20537
CB,2012,transect,57850,2,157,41.8974,-81.1877,20545
CB,2019,transect,57725,1,58,42.1887,-81.5649,20546
CB,2011,transect,57600,1,8,41.9398,-81.6837,20553
CB,2015,transect,58100,1,25,42.0621,-80.7966,20556
CB,2019,transect,58750,1,48,42.3611,-81.3843,20562
CB,2012,transect,57850,1,123,42.0423,-81.2506,20573
CB,2019,transect,57600,1,20,41.7063,-81.578,20575
CB,2011,transect,57850,1,12,42.1508,-81.2959,20582
CB,2019,transect,58750,1,50,42.3526,-81.3804,20591
CB,2019,transect,57975,1,98,42.0891,-81.0666,20594
CB,2015,transect,58100,1,56,42.1957,-80.8479,20627
CB,2019,transect,58100,1,95,42.3683,-80.9087,20627
CB,2015,transect,58100,1,109,42.4239,-80.9356,20649
CB,2013,transect,58100,1,54,42.189,-80.8527,20652
CB,2019,transect,57975,1,31,42.3654,-81.2281,20669
CB,2015,transect,57600,1,8,41.6552,-81.5565,20696
CB,2012,transect,57850,1,18,42.4883,-81.4379,20703
CB,2016,transect,57475,1,38,41.9453,-81.9523,20747
CB,2019,transect,57725,1,60,42.1803,-81.5606,20748
CB,2016,transect,57600,1,84,41.9929,-81.71,20749
CB,2010,transect,57725,2,74,42.0683,-81.5101,20758
CB,2019,transect,58750,1,117,42.0655,-81.259,20769
CB,2019,transect,57600,1,123,42.1436,-81.7801,20771
CB,2019,transect,57600,1,65,41.8973,-81.666,20780
CB,2012,transect,57850,2,165,41.8629,-81.174,20788
CB,2019,transect,57600,1,121,42.1352,-81.7758,20799
CB,2015,transect,57350,1,117,41.6513,-82.0399,20799
CB,2019,transect,57975,1,15,42.4314,-81.2669,20807
CB,2014,transect,57600,1,32,42.1631,-81.7745,20829
CB,2019,transect,57975,1,104,42.0644,-81.0522,20856
CB,2015,transect,57350,1,43,41.9625,-82.1973,20856
CB,2012,transect,57850,2,98,42.1495,-81.2935,20863
CB,2012,transect,57850,2,8,42.5309,-81.4564,20866
CB,2012,transect,57725,1,113,42.1996,-81.5753,20870
CB,2018,transect,58100,1,144,42.5682,-80.9898,20872
CB,2017,transect,58100,1,144,42.5682,-80.9898,20872
CB,2010,transect,57600,1,7,42.2166,-81.8083,20888
CB,2013,transect,58100,1,104,42.4035,-80.9425,20898
CB,2013,transect,58100,1,106,42.4122,-80.9453,20902
CB,2015,transect,57850,1,97,42.1489,-81.2944,20910
CB,2012,transect,57600,2,73,41.9193,-81.6718,20914
CB,2012,transect,57850,2,5,42.544,-81.4607,20923
CB,2012,transect,57850,2,164,41.8672,-81.1757,20924
CB,2011,transect,57600,1,42,41.7973,-81.619,20925
CB,2011,transect,57850,1,47,42.0016,-81.2335,20926
CB,2019,transect,57975,1,2,42.4851,-81.2982,20935
CB,2016,transect,57600,1,71,41.938,-81.6832,20938
CB,2015,transect,57600,1,120,42.1322,-81.7713,20989
CB,2014,transect,57600,1,18,41.9249,-81.6659,20999
CB,2016,transect,57975,1,26,42.0908,-81.0499,21004
CB,2019,transect,57725,1,12,42.3826,-81.662,21045
CB,2011,transect,57600,1,2,41.9843,-81.7029,21063
CB,2015,transect,57850,1,95,42.1575,-81.2981,21079
CB,2019,transect,58100,1,15,42.0241,-80.7691,21080
CB,2018,transect,57975,1,23,42.5149,-81.2638,21080
CB,2017,transect,57975,1,23,42.5149,-81.2638,21080
CB,2019,transect,58100,1,69,42.2564,-80.8636,21093
CB,2019,transect,57600,1,112,42.0971,-81.7578,21137
CB,2019,transect,57725,1,1,42.4288,-81.6858,21140
CB,2018,transect,57975,1,35,42.4645,-81.2379,21156
CB,2017,transect,57975,1,35,42.4645,-81.2379,21156
CB,2018,transect,58100,1,151,42.5982,-81.0025,21161
