"","Year","mu","se","rse","Reps","EDSUs","perc_er","perc","Year_labs"
"36",1,18605.6470858447,2901.33684989078,15.5705001392592,100,75,1.44853053173647,0.681818181818182,2006
"37",1,18952.3249767812,2974.66074154682,15.6697857291661,100,74,0.387773006985373,0.672727272727273,2006
"38",1,18550.608921662,2949.12872192412,15.8730186492131,100,73,1.74005986861002,0.663636363636364,2006
"39",1,18904.037392836,2998.74403416124,15.8560832120163,100,72,0.132000534632328,0.654545454545455,2006
"40",1,18873.2439889475,3021.38094489918,15.9844000089596,100,71,0.0311077512089324,0.645454545454546,2006
"41",1,18709.1192064491,3037.75190878289,16.2170038773696,100,70,0.900453408295943,0.636363636363636,2006
"42",1,18776.2711840876,3051.63060099332,16.2322175130398,100,69,0.544758922453308,0.627272727272727,2006
"43",1,19029.9873730994,3102.79190586919,16.2666863460031,100,68,0.799139687449457,0.618181818181818,2006
"44",1,18668.4362707017,3080.49174980487,16.4875625006108,100,67,1.11594513947252,0.609090909090909,2006
"45",1,18503.5681032996,3007.75433109447,16.2203864778491,100,66,1.98922840078858,0.6,2006
"46",1,18648.8947688908,3130.98507041073,16.7373048407597,100,65,1.21945369847084,0.590909090909091,2006
"47",1,18861.0948879325,3178.20060133336,16.8238132339977,100,64,0.0954598133659416,0.581818181818182,2006
"48",1,18842.0818620544,3247.02234999671,17.2248173013846,100,63,0.196169110424065,0.572727272727273,2006
"49",1,18813.9774779617,3212.70732588894,17.0199563206431,100,62,0.345034040413417,0.563636363636364,2006
"50",1,19122.1752944793,3312.40645611054,17.3116865001532,100,61,1.28744601064777,0.554545454545455,2006
"51",1,19107.4645751979,3336.0397819444,17.4555203784762,100,60,1.20952542044018,0.545454545454545,2006
"52",1,18770.074718559,3321.21509326487,17.64606960971,100,59,0.577580720079336,0.536363636363636,2006
"53",1,18852.5549033106,3347.45424357822,17.6979055420111,100,58,0.140694898705859,0.527272727272727,2006
"54",1,18987.2401074008,3337.97760001354,17.5177371487865,100,57,0.572713493783106,0.518181818181818,2006
"55",1,18818.1512006061,3325.18789630179,17.5948761755336,100,56,0.322926424491032,0.509090909090909,2006
"56",1,18864.4562492279,3384.08362425624,17.9194673297372,100,55,0.0776551601041347,0.5,2006
"57",1,18869.0537458481,3459.49257358959,18.295667426927,100,54,0.0533028736344134,0.490909090909091,2006
"58",1,18597.1737430817,3405.44184618032,18.2297274301978,100,53,1.49341262461679,0.481818181818182,2006
"59",1,18966.7349116666,3503.8873926034,18.4150479309092,100,52,0.464100384976933,0.472727272727273,2006
"60",1,18751.9953272023,3509.87103318917,18.6679184009181,100,51,0.673344687710918,0.463636363636364,2006
"61",1,19156.0339477668,3628.20941948068,18.9134471258011,100,50,1.46679048710136,0.454545454545455,2006
"62",1,19373.0794818674,3719.93147087206,19.1708326538868,100,49,2.61644984742617,0.445454545454545,2006
"63",1,19014.0447043807,3615.16173621808,18.9529574618999,100,48,0.714693636085293,0.436363636363636,2006
"64",1,18720.0941908223,3642.52484532442,19.4063816871909,100,47,0.84232047519376,0.427272727272727,2006
"65",1,19241.529269086,3848.85215963009,20.0054643698472,100,46,1.91964705853891,0.418181818181818,2006
"66",1,18838.9336498448,3742.84894795657,19.8700220127572,100,45,0.212844743258944,0.409090909090909,2006
"67",1,18205.769797318,3631.95844049039,19.8428337100034,100,44,3.56662372190959,0.4,2006
"68",1,18636.3635149105,3825.4751240451,20.4432123545956,100,43,1.28582997059577,0.390909090909091,2006
"69",1,18986.8900526645,3943.29404956129,20.7231039225385,100,42,0.570859303573866,0.381818181818182,2006
"70",1,18980.1816876493,3909.40476796808,20.5142302161884,100,41,0.535326047088456,0.372727272727273,2006
"71",1,18520.0776118622,3902.22764728232,20.9269606074017,100,40,1.90177987929735,0.363636363636364,2006
"72",1,18047.3979415945,3777.39406412644,20.7848265989603,100,39,4.40549694313966,0.354545454545455,2006
"73",1,18459.0651730942,3887.59225384667,20.8928775222634,100,38,2.22495409993507,0.345454545454545,2006
"74",1,18400.6328386186,3964.5065661866,21.48445957773,100,37,2.53446187466916,0.336363636363636,2006
"75",1,18845.0306237369,4185.59058723751,22.1004992638937,100,36,0.180549938697615,0.327272727272727,2006
"76",1,18774.9629778599,4223.93161461151,22.4560196738889,100,35,0.551688304995622,0.318181818181818,2006
"77",1,19072.1854861358,4346.43947248054,22.7315052126513,100,34,1.02265709747717,0.309090909090909,2006
"78",1,19311.8880786925,4344.43028758877,22.3996043812072,100,33,2.29232767774915,0.3,2006
"79",1,18406.6089095559,4222.48466647881,22.687669155889,100,32,2.50280747588391,0.290909090909091,2006
"80",1,18709.9410432514,4334.17345403977,22.9965700446287,100,31,0.896100255505822,0.281818181818182,2006
"81",1,18536.4922137527,4423.07880604991,23.6350992232182,100,30,1.8148340649658,0.272727272727273,2006
"82",1,18719.3844818696,4449.45924245616,23.5867542520619,100,29,0.846079702693754,0.263636363636364,2006
"83",1,18474.9245782539,4592.63263760942,24.7194850455251,100,28,2.14094908381458,0.254545454545455,2006
"84",1,18994.9787006831,4874.53683536787,25.4010612698929,100,27,0.61370372304359,0.245454545454545,2006
"85",1,19031.0262047328,4923.89540012199,25.6434386052665,100,26,0.804642231033457,0.236363636363636,2006
"86",1,18724.348251024,4905.72680750353,25.9662138715187,100,25,0.819787322643356,0.227272727272727,2006
"87",1,18582.477092507,4950.40575420044,26.4093979288216,100,24,1.57125869488305,0.218181818181818,2006
"88",1,19042.859955832,5273.37406533286,27.341313243457,100,23,0.867323929486104,0.209090909090909,2006
"89",1,18949.19260677,5454.01898089078,28.6837797421759,100,22,0.3711812880254,0.2,2006
"90",1,18083.1218195657,4995.35189549033,27.3395463467909,100,21,4.21627263651234,0.190909090909091,2006
"91",1,19143.9913340365,5573.4148406622,28.7630119927588,100,20,1.40300247296351,0.181818181818182,2006
"92",1,19217.4542952353,5663.46388027094,29.1528252710676,100,19,1.79212534217785,0.172727272727273,2006
"93",1,18597.2787361537,5680.57103074052,30.1252221474229,100,18,1.49285649123005,0.163636363636364,2006
"94",1,19124.5501590798,5930.94988633887,30.6991924808086,100,17,1.30002533105946,0.154545454545455,2006
"95",1,19057.1880939783,6163.29140332426,32.0930163998089,100,16,0.943218041770617,0.145454545454545,2006
"96",1,18275.9438435762,5869.44615772369,31.5699321660592,100,15,3.19492176790774,0.136363636363636,2006
"97",1,18101.1099780334,6124.14963558685,32.9147472571551,100,14,4.12099191653335,0.127272727272727,2006
"98",1,20001.6183137651,6913.98641262298,33.8446267865032,100,13,5.94573074884183,0.118181818181818,2006
"99",1,19167.9172268991,6436.62656432018,33.1113767643035,100,12,1.52973452850927,0.109090909090909,2006
"100",1,18209.0408367011,6786.60297339095,36.4126861273459,100,11,3.54929749098612,0.1,2006
"101",1,18734.8490070397,7050.60258689776,36.7247862228142,100,10,0.764166309780754,0.0909090909090909,2006
"102",1,18167.5434205222,7157.39645082888,37.7645226343996,100,9,3.7691034093019,0.0818181818181818,2006
"103",1,19934.0611502372,8075.79089783213,39.2713498656884,100,8,5.58789005090445,0.0727272727272727,2006
"104",1,19486.4223194039,8228.55590046659,41.2235767541791,100,7,3.21681075620745,0.0636363636363636,2006
"105",1,19581.7530841222,9389.26507549411,46.1890199267395,100,6,3.72176427409237,0.0545454545454545,2006
"106",1,20474.7349009234,10087.4706477774,46.5317546925311,100,5,8.45176209938464,0.0454545454545455,2006
"107",1,17619.3275303098,8566.64232522821,47.518102460732,100,4,6.67292509940564,0.0363636363636364,2006
"108",1,17815.3637304137,9639.32864188294,50.8415433198543,100,3,5.63454919664469,0.0272727272727273,2006
"109",1,18806.7433498905,12394.8998070495,59.7194670104906,100,2,0.383352189115621,0.0181818181818182,2006
"110",1,16100.439275953,NA,NA,100,1,14.7182604072449,0.00909090909090909,2006
"111",2,33624.3707868961,4367.11396785181,12.987942571564,100,77,0,1,2007
"112",2,33658.9015873912,4399.4937066587,13.0715161494668,100,76,0.102695752179058,0.987012987012987,2007
"113",2,33626.2798284031,4428.30878228265,13.1698443601331,100,75,0.00567755310294931,0.974025974025974,2007
"114",2,33601.0009525268,4460.55307146242,13.2778634929023,100,74,0.0695026667337797,0.961038961038961,2007
"115",2,33634.8353335897,4490.84600224972,13.3555740099371,100,73,0.0311219108305161,0.948051948051948,2007
"116",2,33729.3066502968,4527.00251146126,13.4266197200243,100,72,0.312082757074507,0.935064935064935,2007
"117",2,33580.3894663849,4530.48519970456,13.4938580695273,100,71,0.130801913855645,0.922077922077922,2007
"118",2,33616.6782099706,4570.02823378987,13.5986481038132,100,70,0.0228779803026979,0.909090909090909,2007
"119",2,33517.8812514657,4591.11567088085,13.7063961819672,100,69,0.316703429501658,0.896103896103896,2007
"120",2,33916.9633890784,4678.10977785537,13.8032832493052,100,68,0.870180156044145,0.883116883116883,2007
"121",2,33825.5731793746,4697.38309737575,13.8939881117202,100,67,0.598382624774456,0.87012987012987,2007
"122",2,33669.9668094598,4726.18405926595,14.0428824549005,100,66,0.135604091605808,0.857142857142857,2007
"123",2,33730.0870216528,4748.48546191326,14.0893040027541,100,65,0.314403607510365,0.844155844155844,2007
"124",2,33512.2773755406,4755.97517035848,14.2015639759591,100,64,0.333369543376459,0.831168831168831,2007
"125",2,33176.016719606,4793.85329874239,14.4620917850613,100,63,1.33341994748883,0.818181818181818,2007
"126",2,33343.7995264581,4809.54023997055,14.4349915121946,100,62,0.834428284818288,0.805194805194805,2007
"127",2,33406.6832711159,4870.36458145905,14.5872891078633,100,61,0.647409931206927,0.792207792207792,2007
"128",2,33377.5580118452,4881.65360771644,14.6289917373137,100,60,0.734029423524927,0.779220779220779,2007
"129",2,33422.344795789,4986.52680206862,14.9405658442349,100,59,0.600832034560654,0.766233766233766,2007
"130",2,33389.138130976,4977.51927613174,14.912779096116,100,58,0.699589763064792,0.753246753246753,2007
"131",2,33581.9285430842,5053.25746859295,15.0649237971405,100,57,0.126224648428018,0.74025974025974,2007
"132",2,33268.7127703509,5043.60927159757,15.1740049863554,100,56,1.05773880141667,0.727272727272727,2007
"133",2,33352.7591006485,5115.49349009471,15.3574206351553,100,55,0.807782212398788,0.714285714285714,2007
"134",2,33047.713667402,5150.61900710381,15.6071437998069,100,54,1.71499750329544,0.701298701298701,2007
"135",2,33587.9332283149,5225.62959865713,15.5841799651566,100,53,0.108366514312296,0.688311688311688,2007
"136",2,34049.8002895046,5337.20707261254,15.7004483489333,100,52,1.26524152765501,0.675324675324675,2007
"137",2,33711.2056699747,5274.36529547344,15.6539716820227,100,51,0.258249837978943,0.662337662337662,2007
"138",2,33829.3431917634,5425.91661111571,16.0738767657676,100,50,0.609594767338144,0.649350649350649,2007
"139",2,33826.6937465671,5447.9493065474,16.1331465461567,100,49,0.601715228972806,0.636363636363636,2007
"140",2,33572.788867166,5516.29179989436,16.4566380285412,100,48,0.15340634939158,0.623376623376623,2007
"141",2,33497.2571948847,5553.28940881714,16.6062011610052,100,47,0.378040061528713,0.61038961038961,2007
"142",2,33233.2422321372,5558.18606359135,16.7337268052097,100,46,1.16322936490861,0.597402597402597,2007
"143",2,33292.1508447842,5673.92735032984,17.0923735197951,100,45,0.988033186456999,0.584415584415584,2007
"144",2,33660.1838760273,5743.00490646147,17.1212940502081,100,44,0.106509321343564,0.571428571428571,2007
"145",2,34456.5659306916,5911.96529216166,17.1899849476438,100,43,2.47497610905433,0.558441558441558,2007
"146",2,32766.1247488057,5768.36263843305,17.6318268343246,100,42,2.55245233741254,0.545454545454545,2007
"147",2,33025.8559886527,5843.02631734612,17.7504621236137,100,41,1.78000296878915,0.532467532467532,2007
"148",2,34012.9327599543,6076.81898631171,17.9070330865251,100,40,1.15559626534208,0.519480519480519,2007
"149",2,32937.6395468492,5979.52463710588,18.2128333324076,100,39,2.04236160848697,0.506493506493506,2007
"150",2,33309.5794406703,6132.28321384179,18.4578643952122,100,38,0.936199961096439,0.493506493506494,2007
"151",2,33704.1449364189,6230.80609373807,18.5148499779082,100,37,0.237250980928096,0.480519480519481,2007
"152",2,32738.9031748844,6234.3797691137,19.0845271558821,100,36,2.6334102060186,0.467532467532468,2007
"153",2,33558.3270258211,6393.32915489555,19.0890958269185,100,35,0.196416347813721,0.454545454545455,2007
"154",2,33695.6702233168,6433.5171368099,19.1950041040352,100,34,0.212046901554057,0.441558441558442,2007
"155",2,33165.4233863658,6529.84103161505,19.7858979464485,100,33,1.36492487380376,0.428571428571429,2007
"156",2,34158.2241660569,6758.39036746478,19.9049893552575,100,32,1.58769775215785,0.415584415584416,2007
"157",2,33022.0540430342,6721.9528477998,20.4543241229752,100,31,1.79131008184291,0.402597402597403,2007
"158",2,33191.2058861063,6848.95860628071,20.6616097580208,100,30,1.28824685980022,0.38961038961039,2007
"159",2,32789.7085148428,6812.7795351064,20.7868854846163,100,29,2.48231343076501,0.376623376623377,2007
"160",2,33690.1223222093,7170.45204019067,21.4248754350129,100,28,0.195547258653258,0.363636363636364,2007
"161",2,33830.7902791752,7332.75355810604,21.7903164222434,100,27,0.613898453557151,0.350649350649351,2007
"162",2,32262.3180149642,7073.79609150968,22.0263810605282,100,26,4.05079036441832,0.337662337662338,2007
"163",2,33601.5206808984,7557.52928021846,22.6439701137224,100,25,0.0679569772250166,0.324675324675325,2007
"164",2,33253.5200037154,7665.73763386627,23.2123669266195,100,24,1.10292259602734,0.311688311688312,2007
"165",2,33589.5537528117,7793.56114649917,23.2046877730745,100,23,0.103547020418693,0.298701298701299,2007
"166",2,33991.8533532291,8221.61547696314,24.4016262008036,100,22,1.09290540680153,0.285714285714286,2007
"167",2,34357.9876554081,8369.65060033415,24.5319493801835,100,21,2.18180103104827,0.272727272727273,2007
"168",2,33496.5565502705,8628.815904108,26.041923210057,100,20,0.380123801975851,0.25974025974026,2007
"169",2,33588.8087429305,8374.76074179595,25.1491484784302,100,19,0.105762704649457,0.246753246753247,2007
"170",2,34228.9095421739,8979.44104195585,26.3856023637055,100,18,1.79791841789164,0.233766233766234,2007
"171",2,33614.0352137182,9046.50065952052,27.0568823840793,100,17,0.0307383392937717,0.220779220779221,2007
"172",2,31451.4049599644,8701.93870881851,27.7027456478252,100,16,6.46247283169553,0.207792207792208,2007
"173",2,33094.4116275153,9532.56512758561,29.0381142491222,100,15,1.57611621267067,0.194805194805195,2007
"174",2,35090.08579604,10103.1377334305,29.0030840399564,100,14,4.35908531473578,0.181818181818182,2007
"175",2,33071.9712612992,10015.6147231107,30.4971312038249,100,13,1.64285461012152,0.168831168831169,2007
"176",2,33431.9923401942,10348.5609572375,30.9159300827176,100,12,0.572139915780695,0.155844155844156,2007
"177",2,33354.9207385045,11037.0506278967,33.3702668351971,100,11,0.801353429330402,0.142857142857143,2007
"178",2,33890.417419072,11652.2263126501,34.939432595501,100,10,0.791231556010488,0.12987012987013,2007
"179",2,32392.7181536878,11148.5874280932,34.963037465482,100,9,3.66297600337052,0.116883116883117,2007
"180",2,31718.6952646538,11794.5698481031,37.400645249086,100,8,5.66754255215692,0.103896103896104,2007
"181",2,33586.81430427,13232.0309421525,39.4046337250162,100,7,0.111694231734857,0.0909090909090909,2007
"182",2,31164.2232817683,13216.0978656887,42.8545725283392,100,6,7.31656071936528,0.0779220779220779,2007
"183",2,34474.954161594,15469.868540193,44.8824177321501,100,5,2.52966332095464,0.0649350649350649,2007
"184",2,33125.60645315,16313.1092501396,48.5530073184974,100,4,1.48334176097202,0.051948051948052,2007
"185",2,32109.0361756233,17303.4593339519,50.8373791694739,100,3,4.50665566614356,0.038961038961039,2007
"186",2,38540.26607618,20812.98598556,49.2239578433813,100,2,14.6200365218423,0.025974025974026,2007
"187",2,28998.35012934,NA,NA,100,1,13.7579397005666,0.012987012987013,2007
"188",3,5220.59259019908,636.301665632679,12.188303427991,100,109,0,1,2008
"189",3,5223.1610133262,639.589989157776,12.2458052616435,100,108,0.049197923085273,0.990825688073395,2008
"190",3,5219.03980714359,642.019786726059,12.3024331007086,100,107,0.0297434252657246,0.981651376146789,2008
"191",3,5219.52130891258,645.567178725743,12.3698230988622,100,106,0.0205203004830893,0.972477064220184,2008
"192",3,5237.92159533653,649.69882824922,12.4060909417055,100,105,0.331935596161713,0.963302752293578,2008
"193",3,5257.52985218871,655.233203150995,12.4654381205043,100,104,0.707530061989013,0.954128440366973,2008
"194",3,5213.95090249471,654.335295401238,12.5524230458057,100,103,0.127220954127733,0.944954128440367,2008
"195",3,5218.71186602797,656.377878768982,12.5822618467507,100,102,0.0360251090008971,0.935779816513762,2008
"196",3,5210.30932019166,659.002316815413,12.6528060576399,100,101,0.196975148505632,0.926605504587156,2008
"197",3,5224.26682282554,664.780856678611,12.7299796192396,100,100,0.0703796085018274,0.917431192660551,2008
"198",3,5243.7309108854,667.922855106939,12.7428661235812,100,99,0.443212533568716,0.908256880733945,2008
"199",3,5203.19798216281,669.089617483177,12.865145013284,100,98,0.333192214020523,0.899082568807339,2008
"200",3,5216.40752639217,671.797515157536,12.8843645445059,100,97,0.0801645356269343,0.889908256880734,2008
"201",3,5186.62306314768,675.739313163552,13.0349741383576,100,96,0.650683355663067,0.880733944954128,2008
"202",3,5196.68477882539,679.095376495935,13.0748278794324,100,95,0.457952061200405,0.871559633027523,2008
"203",3,5205.63161030489,681.979447366566,13.1075011802925,100,94,0.286576277227137,0.862385321100917,2008
"204",3,5211.747098887,685.3793366431,13.1625106837042,100,93,0.169434621822212,0.853211009174312,2008
"205",3,5212.43112442917,690.670108436082,13.2650467076749,100,92,0.156332171662472,0.844036697247706,2008
"206",3,5162.24099009312,689.580168519449,13.3729665630025,100,91,1.11771985838367,0.834862385321101,2008
"207",3,5219.77571695664,698.127785199958,13.3885378313682,100,90,0.0156471363800914,0.825688073394495,2008
"208",3,5155.82974063104,695.878997416345,13.5102853005716,100,89,1.24052678789033,0.81651376146789,2008
"209",3,5246.97938318993,707.072462593064,13.4905450265437,100,88,0.505436739890155,0.807339449541284,2008
"210",3,5189.26557447216,712.020576966094,13.7331888948955,100,87,0.60006627955864,0.798165137614679,2008
"211",3,5200.50972642271,711.019373213091,13.6811225356841,100,86,0.384685520453659,0.788990825688073,2008
"212",3,5202.67053813961,718.462422675632,13.8268703317504,100,85,0.34329535871305,0.779816513761468,2008
"213",3,5212.46384856856,722.448194156559,13.8723708306121,100,84,0.155705343599952,0.770642201834862,2008
"214",3,5226.91260769092,729.540117391425,13.974169550713,100,83,0.121059388999225,0.761467889908257,2008
"215",3,5208.16141805402,731.614448485406,14.065345548673,100,82,0.238118028370867,0.752293577981651,2008
"216",3,5223.13676251558,733.870958600613,14.076427636176,100,81,0.0487334009030699,0.743119266055046,2008
"217",3,5241.0558304014,746.520421235667,14.2622612938345,100,80,0.391971598027681,0.73394495412844,2008
"218",3,5219.84758816411,750.774166736893,14.4153222964723,100,79,0.0142704496107692,0.724770642201835,2008
"219",3,5245.70947929,747.523650847587,14.2733037877704,100,78,0.481111840408135,0.715596330275229,2008
"220",3,5194.70531766032,748.719300712599,14.4395176183055,100,77,0.495868468789481,0.706422018348624,2008
"221",3,5285.64262413788,766.418319329891,14.5214533584482,100,76,1.24602777969921,0.697247706422018,2008
"222",3,5196.45903772301,763.230791845311,14.7214713274203,100,75,0.462276112512135,0.688073394495413,2008
"223",3,5189.11052764955,769.36616417629,14.8418520711594,100,74,0.603036188049449,0.678899082568807,2008
"224",3,5227.53783973575,770.918867280254,14.7661896042573,100,73,0.133035654797312,0.669724770642202,2008
"225",3,5196.69273331508,779.636688968812,15.0361698063534,100,72,0.457799693637604,0.660550458715596,2008
"226",3,5318.68732827661,796.469180466411,15.0051612803881,100,71,1.87899623237565,0.651376146788991,2008
"227",3,5155.75076546769,789.892571985515,15.3487159255369,100,70,1.24203955032093,0.642201834862385,2008
"228",3,5217.95675643894,803.945623729819,15.4335637392039,100,69,0.0504891679363926,0.63302752293578,2008
"229",3,5287.92529500184,807.146835853682,15.2900375010063,100,68,1.28975214287289,0.623853211009174,2008
"230",3,5102.23859158391,797.83950566855,15.6666486073758,100,67,2.26706061755067,0.614678899082569,2008
"231",3,5226.66210636839,811.742655141959,15.5733723244588,100,66,0.116261057809925,0.605504587155963,2008
"232",3,5141.91100196577,811.666122378884,15.8407034024357,100,65,1.5071390244285,0.596330275229358,2008
"233",3,5196.46198457497,819.130810496234,15.7949460907921,100,64,0.462219665817546,0.587155963302752,2008
"234",3,5247.2705460071,835.552115655393,15.9701076416551,100,63,0.511013938496129,0.577981651376147,2008
